Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
HA067687,West Nile virus,GenBank,set:HA067687,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 6398 from Patent WO2002068637
HA067567,West Nile virus,GenBank,set:HA067567,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 6278 from Patent WO2002068637
HA075818,West Nile virus,GenBank,set:HA075818,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14529 from Patent WO2002068637
KM212942,West Nile virus,GenBank,set:KM212942,,"Lopez,R.H., Soto,S.U., Gallego-Gomez,J.C., Hoyos-Lopez,R., Uribe,S., Gallego-Gomez,J.","Universidad de Antioquia, Facultad de Medicina",Colombia,2015-06-02,CDCCZ2-21,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),1186,partial,,,1,"Colombia: San Bernardo del Viento, Cordoba",Colombia,,Culex erraticus,,2012-09-25,,,"West Nile virus isolate CDCCZ2-21 non-structural protein 5 gene, partial cds"
OZ201721,West Nile virus,GenBank,,,"Feriancek,N.M., Breban,M.I., Bourgikos,E., Bransfield,A., Armstrong,P.M., Vogels,C.B., Grubaugh,N.D.","Yale School of Public Health, New Haven, CT",USA,2024-11-07,WR91G-9-20-Cxp,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11029,partial,,main,,USA:Connecticut,USA,CT,Culex pipiens,,2016-09-20,SAMEA116354323,PRJEB80643,"West Nile virus isolate WR91G-9-20-Cxp genome assembly, segment: main"
HA072661,West Nile virus,GenBank,set:HA072661,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11372 from Patent WO2002068637
OQ721375,West Nile virus,GenBank,,,"Grubaugh,N., Matteson,N., Gangavarupa,K., Bolton,D., Mathewson,A., Fredette,C., Lovell,R., Kutschke,A., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2023-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: Hillsborough, New Hampshire",USA,NH,Coquillettidia perturbans,pooled insects,2018-08-13,,PRJNA472981,"West Nile virus strain WNV/mosquito/Hillsborough-NH-USA/2018-08-13/W0968, partial genome"
HA066388,West Nile virus,GenBank,set:HA066388,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5099 from Patent WO2002068637
HA066024,West Nile virus,GenBank,set:HA066024,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4735 from Patent WO2002068637
HA076316,West Nile virus,GenBank,set:HA076316,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 15027 from Patent WO2002068637
HA070133,West Nile virus,GenBank,set:HA070133,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 8844 from Patent WO2002068637
HM488127,West Nile virus,GenBank,set:HM488127,,"Armstrong,P.M., Vossbrinck,C.R., Andreadis,T.G., Anderson,J.F., Pesko,K.N., Newman,R.M., Lennon,N.J., Birren,B.W., Ebel,G.D., Henn,M.R., Levin,J., Malboeuf,C., Casali,M., Russ,C., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Young,S., Berlin,A., Heiman,D., Sykes,S., Koehrsen,M., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Neiman,D., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Armstrong,P., Anderson,J., Andreadis,T., Vossbrinck,C., Nusbaum,C., Ebel,G., Birren,B.",Broad Institute of MIT and Harvard,USA,2010-08-14,WNV-1/US/BID-V4188/1999,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10625,complete,,,1,USA: Connecticut,USA,CT,Corvus brachyrhynchos,,1999,,PRJNA31237,"West Nile virus isolate WNV-1/US/BID-V4188/1999, complete genome"
MN481589,West Nile virus,GenBank,set:MN481589,,"Chaintoutis,S.C., Papa,A., Pervanidou,D., Dovas,C.I.","Aristotle University of Thessaloniki, Diagnostic Laboratory, School of Veterinary Medicine, Faculty of Health Sciences",Greece,2019-09-29,S33b_GrM_2018/Thessaloniki,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10926,complete,,,1,Greece,Greece,,Gallus gallus,blood,2018-07-17,,,"West Nile virus isolate S33b_GrM_2018/Thessaloniki, complete genome"
HA065854,West Nile virus,GenBank,set:HA065854,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4565 from Patent WO2002068637
HA069246,West Nile virus,GenBank,set:HA069246,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 7957 from Patent WO2002068637
KX547438,West Nile virus,GenBank,set:KX547438,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Onondaga Co., NY",USA,NY,Culex,,2011-08-10,,PRJNA262930,"West Nile virus strain WNV-1/Culex/USA/11330490/2011, complete genome"
KJ501187,West Nile virus,GenBank,set:KJ501187,,"Newman,R.M., Zody,M.C., Reisen,W., Ebel,G., Brault,A., Duggal,N., Poon,T.W., Charlebois,P., Weiner,B., Yang,X., Piper,M.E., Fitzgerald,M., McCowan,C., Young,S., Gargeya,S., Levin,J., Malboeuf,C., Qu,J., Ireland,A., Chapman,S.B., Murphy,C., Wortman,J., Nusbaum,C., Birren,B.",Broad Institute of MIT & Harvard,USA,2014-06-30,WNV-1/US/BID-V7485/2005,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10803,partial,,,,USA,USA,,Culex pipiens,pooled insects,2005,,PRJNA31237,"West Nile virus isolate WNV-1/US/BID-V7485/2005, partial genome"
HA063825,West Nile virus,GenBank,set:HA063825,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2536 from Patent WO2002068637
MH507826,West Nile virus,GenBank,set:MH507826,,"Grubaugh,N., Fang,Y., Matteson,N.L., Gangavarapu,K., Coffey,L., Barker,C., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2019-01-20,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: Turlock,California",USA,CA,Culex pipiens,pooled insects,2017-08-03,,PRJNA472981,"West Nile virus strain WNV/mosquito/Turlock_CA_USA/2017-08-03/W250, partial genome"
HA076572,West Nile virus,GenBank,set:HA076572,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 15283 from Patent WO2002068637
HA076462,West Nile virus,GenBank,set:HA076462,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 15173 from Patent WO2002068637
HV569104,West Nile virus,GenBank,set:HV569104,,"Gierman,T.M., Burde,S.H.M., Glenn,C.C.",,,2012-05-31,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),20,partial,,,,,,,,,,,,JP 2012024101-A/12: Oligonucleotides and Methods for Detection of West Nile Virus
HA070926,West Nile virus,GenBank,set:HA070926,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 9637 from Patent WO2002068637
HA062518,West Nile virus,GenBank,set:HA062518,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1229 from Patent WO2002068637
HA062715,West Nile virus,GenBank,set:HA062715,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1426 from Patent WO2002068637
KT364524,West Nile virus,GenBank,set:KT364524,,"Ravagnan,S., Cazzin,S., Da Rold,G., Porcellato,E., Carlin,S., Montarsi,F., Capelli,G., Schivo,A., Monne,I.","Istituto Zooprofilattico Sperimentale delle Venezie, Parasitology department",Italy,2015-11-01,1268/14,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),532,partial,,,,Italy,Italy,,Culex pipiens,,2014,,,"West Nile virus isolate 1268/14 nonstructural protein 5 gene, partial cds"
KR348931,West Nile virus,GenBank,set:KR348931,,"Duggal,N.K., Reisen,W.K., Fang,Y., Newman,R.M., Yang,X., Ebel,G.D., Brault,A.C., Brault,A.","Centers for Disease Control and Prevention, Division of Vector-Borne Infectious Diseases",USA,2015-08-08,COAV_1515_2009,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10299,partial,,,1,,,,Culex tarsalis,,2009-01-09,,,"West Nile virus isolate COAV_1515_2009 polyprotein gene, partial cds"
HA068812,West Nile virus,GenBank,set:HA068812,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 7523 from Patent WO2002068637
HA064422,West Nile virus,GenBank,set:HA064422,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 3133 from Patent WO2002068637
PP104332,West Nile virus,GenBank,,,"Monaco,F., Valleriani,F., Teodori,L., Amatori,G., Marcacci,M., Savini,G.","Istituto Zooprofilattico Sperimentale 'G. Caporale', Viral Foreign Deseases of Animals",Italy,2024-02-02,TE.19667.2.2,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10945,complete,,,,Italy: EmiliaRomagna,Italy,,Corvidae,,2023-07-28,,,"West Nile virus isolate TE.19667.2.2, complete genome"
OQ721517,West Nile virus,GenBank,,,"Grubaugh,N., Matteson,N., Gangavarupa,K., Westrich,A., Blanco,C., Mansour,R., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2023-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: Cook, Illinois",USA,IL,Culex restuans,pooled insects,2018-07-12,,PRJNA472981,"West Nile virus strain WNV/mosquito/Cook-IL-USA/2018-07-12/W1530, partial genome"
HM488242,West Nile virus,GenBank,set:HM488242,,"Henn,M.R., Newman,R.M., Young,D., Ciota,A., Levin,J., Malboeuf,C., Casali,M., Russ,C., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Young,S., Berlin,A., Heiman,D., Sykes,S., Koehrsen,M., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Neiman,D., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Kramer,L., Nusbaum,C., Birren,B.",Broad Institute of MIT and Harvard,USA,2010-07-28,WNV-1/US/BID-V4631/2008,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10478,complete,,,,USA: New York,USA,NY,Poecile atricapillus,brain,2008,,PRJNA31237,"West Nile virus isolate WNV-1/US/BID-V4631/2008, complete genome"
LP010549,West Nile virus,GenBank,set:LP010549,,"LINNEN,J., POLLNER,R.B., WU,W., DENNIS,G.G., DARBY,P.M.",,,2016-02-18,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),31,partial,,,,,,,,,,,,Sequence 59 from Patent EP2977470
HA067817,West Nile virus,GenBank,set:HA067817,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 6528 from Patent WO2002068637
HA066208,West Nile virus,GenBank,set:HA066208,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4919 from Patent WO2002068637
OM202919,West Nile virus,GenBank,,SRR17262066,"Rios,M., Fares-Gusmao,R., Volkova,E., Grinev,A., Assis,F., Chancey,C., Ok,S., Rocha,B., Sippert,E., Tallon,L., Sadzewicz,L., Vavikolanu,K., Mehta,A., Aluvathingal,J., Nadendla,S., Yan,Y., Sichtig,H.","US Food and Drug Administration, Center for Devices and Radiological Health",USA,2022-03-22,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10938,partial,,,,USA,USA,,Homo sapiens,,2016,SAMN24061087,PRJNA231221,UNVERIFIED: West Nile virus strain FDAARGOS_1638 genomic sequence
LP010542,West Nile virus,GenBank,set:LP010542,,"LINNEN,J., POLLNER,R.B., WU,W., DENNIS,G.G., DARBY,P.M.",,,2016-02-18,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),26,partial,,,,,,,,,,,,Sequence 52 from Patent EP2977470
HA075721,West Nile virus,GenBank,set:HA075721,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14432 from Patent WO2002068637
HA070727,West Nile virus,GenBank,set:HA070727,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 9438 from Patent WO2002068637
HA075650,West Nile virus,GenBank,set:HA075650,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14361 from Patent WO2002068637
HA067540,West Nile virus,GenBank,set:HA067540,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 6251 from Patent WO2002068637
HA074384,West Nile virus,GenBank,set:HA074384,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 13095 from Patent WO2002068637
HA073727,West Nile virus,GenBank,set:HA073727,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12438 from Patent WO2002068637
MT132384,West Nile virus,GenBank,,,"Oderinde,B.S., Mora-Cardenas,E., Carletti,T., Baba,M.M., Marcello,A., Bamidele,O.S., Erick,M.-C., Tea,C., Marycelin,B.M.","ICGEB, Molecular Virology",Italy,2020-07-06,WNV#115,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),109,partial,,,1,Nigeria: Borno State,Nigeria,,Homo sapiens,,2018,,,"West Nile virus isolate WNV#115 polyprotein, NS5 region, gene, partial cds"
HA072270,West Nile virus,GenBank,set:HA072270,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10981 from Patent WO2002068637
LP010675,West Nile virus,GenBank,set:LP010675,,"LINNEN,J., POLLNER,R.B., WU,W., DENNIS,G.G., DARBY,P.M.",,,2016-02-18,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),22,partial,,,,,,,,,,,,Sequence 185 from Patent EP2977470
HA064326,West Nile virus,GenBank,set:HA064326,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 3037 from Patent WO2002068637
KY711339,West Nile virus,GenBank,set:KY711339,,"Hacioglu,S., Dincer,E., Isler,C.T., Karapinar,Z., Ataseven,V.S., Ozkul,A., Ergunay,K., Isler,C.","Hacettepe University Faculty of Medicine, Department of Medical Microbiology Virology Unit",Turkey,2017-09-03,77,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),983,partial,,,1,Turkey,Turkey,,Clanga pomarina,"kidney, abdominal cavity",2016-09-01,,,"West Nile virus isolate 77 NS5 protein gene, partial cds"
HA063875,West Nile virus,GenBank,set:HA063875,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2586 from Patent WO2002068637
HA070742,West Nile virus,GenBank,set:HA070742,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 9453 from Patent WO2002068637
HA064260,West Nile virus,GenBank,set:HA064260,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2971 from Patent WO2002068637
HM488212,West Nile virus,GenBank,set:HM488212,,"Armstrong,P.M., Vossbrinck,C.R., Andreadis,T.G., Anderson,J.F., Pesko,K.N., Newman,R.M., Lennon,N.J., Birren,B.W., Ebel,G.D., Henn,M.R., Levin,J., Malboeuf,C., Casali,M., Russ,C., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Young,S., Berlin,A., Heiman,D., Sykes,S., Koehrsen,M., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Neiman,D., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Armstrong,P., Anderson,J., Andreadis,T., Vossbrinck,C., Nusbaum,C., Ebel,G., Birren,B.",Broad Institute of MIT and Harvard,USA,2010-07-28,WNV-1/US/BID-V4567/2003,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10761,complete,,,1,USA: Connecticut,USA,CT,Culex salinarius,,2003,,PRJNA31237,"West Nile virus isolate WNV-1/US/BID-V4567/2003, complete genome"
HA066588,West Nile virus,GenBank,set:HA066588,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5299 from Patent WO2002068637
HA070857,West Nile virus,GenBank,set:HA070857,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 9568 from Patent WO2002068637
HA069712,West Nile virus,GenBank,set:HA069712,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 8423 from Patent WO2002068637
HA069960,West Nile virus,GenBank,set:HA069960,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 8671 from Patent WO2002068637
OX442290,West Nile virus,GenBank,,,,"Friedrich-Loeffler-Institute, Federal Research Institute for Animal Health, Institute of Diagnostic Virology, Suedufer 10, Greifswald - Insel Riems, Mecklenburg - Western Pomerania, 17493",Germany,2023-03-02,ED-I-284-20,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10988,complete,,,,Germany,Germany,,Lathamus discolor,,2020-09-21,SAMEA14501129,PRJEB47687,"West Nile virus isolate ED-I-284-20 genome assembly, complete genome: monopartite"
HA071860,West Nile virus,GenBank,set:HA071860,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10571 from Patent WO2002068637
HA065137,West Nile virus,GenBank,set:HA065137,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 3848 from Patent WO2002068637
HA074687,West Nile virus,GenBank,set:HA074687,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 13398 from Patent WO2002068637
HA076327,West Nile virus,GenBank,set:HA076327,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 15038 from Patent WO2002068637
HA075589,West Nile virus,GenBank,set:HA075589,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14300 from Patent WO2002068637
HA066848,West Nile virus,GenBank,set:HA066848,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5559 from Patent WO2002068637
HA073961,West Nile virus,GenBank,set:HA073961,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12672 from Patent WO2002068637
AY369393,West Nile virus,GenBank,set:AY369393,,"Ebel,G.D., Carricaburu,J., Young,D., Bernard,K.A., Kramer,L.D., Carricaburu,J.E., Young,D.S.","Wadsworth Center, NYSDOH, DID",USA,2004-11-24,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),464,partial,,,1,,,,Corvus brachyrhynchos,,,,,"West Nile virus strain 02002771 3' noncoding region, partial sequence"
HA073380,West Nile virus,GenBank,set:HA073380,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12091 from Patent WO2002068637
AF385292,West Nile virus,GenBank,set:AF385292,,"Anderson,J.F., Vossbrinck,C.R., Andreadis,T.G., Iton,A., Beckwith,W.H. III, Mayo,D.R., Inton,A., Beckwith,W.H.","Connecticut Agricultural Experiment Station, Department of Soil and Water, Department of Entomology",USA,2001-06-26,97629,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),921,partial,,,1,"USA: Conneticut, Stamford",USA,CT,,,,,,"West Nile virus isolate 97629 polyprotein gene, partial cds"
HA069687,West Nile virus,GenBank,set:HA069687,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 8398 from Patent WO2002068637
KX547485,West Nile virus,GenBank,set:KX547485,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Rockland Co., NY",USA,NY,Culex,,2014-06-13,,PRJNA262930,"West Nile virus strain WNV-1/Culex/USA/14430021/2014, complete genome"
OQ721260,West Nile virus,GenBank,,,"Grubaugh,N., Matteson,N., Gangavarupa,K., Smith,R., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2023-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: Polk, Iowa",USA,IA,Culex pipiens,pooled insects,2016-09-12,,PRJNA472981,"West Nile virus strain WNV/mosquito/Polk-IA-USA/2016-09-12/W1942, partial genome"
HA063228,West Nile virus,GenBank,set:HA063228,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1939 from Patent WO2002068637
HA063603,West Nile virus,GenBank,set:HA063603,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2314 from Patent WO2002068637
DQ158226,West Nile virus,GenBank,set:DQ158226,,"Davis,C.T., Ebel,G.D., Lanciotti,R.S., Brault,A.C., Guzman,H., Siirin,M., Lambert,A., Parsons,R.E., Beasley,D.W., Novak,R.J., Elizondo-Quiroga,D., Green,E.N., Young,D.S., Stark,L.M., Drebot,M.A., Artsob,H., Tesh,R.B., Kramer,L.D., Barrett,A.D., Davis,T.C.","University of Texas Medical Branch, Pathology",USA,2005-11-23,TX 2003 Harris 5,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),2004,partial,,,1,,,,,,,,,"West Nile virus isolate TX 2003 Harris 5 polyprotein gene, partial cds"
DQ005530,West Nile virus,GenBank,set:DQ005530,,"Grinev,A., Rios,M.","FDA, CBER/DTTD/LMV",USA,2006-09-01,FDA-BSL5-2003,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11029,complete,,,,USA,USA,,,,,,,"West Nile virus isolate FDA-BSL5-2003, complete genome"
