Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
MG279550,Zika virus,GenBank,set:MG279550,,"Costa,C.F., Silva,A.V., Nascimento,V.A., Souza,V.C., Monteiro,D.C.S., Terrazas,W.C.M., Passos,R.A., Nascimento,S., Lima,J.B.P., Naveca,F.G.","Instituto Leonidas e Maria Deane - Fiocruz Amazonia, Laboratorio de Ecologia de Doencas Transmissiveis na Amazonia",Brazil,2017-11-25,P56/ITA,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),450,partial,,,,"Brazil: Amazonas, Itacoatiara",Brazil,,Aedes aegypti,,2016-02-15,,,"Zika virus isolate P56/ITA polyprotein gene, partial cds"
MF801420,Zika virus,GenBank,set:MF801420,,"Theze,J., Li,T., du Plessis,L., Bouquet,J., Kraemer,M.U.G., Somasekar,S., Yu,G., de Cesare,M., Balmaseda,A., Kuan,G., Harris,E., Wu,C.-H., Ansari,A.M., Bowden,R., Faria,N.R., Yagi,S., Messenger,S., Brooks,T., Stone,M., Bloch,E., Busch,M., Munoz-Medina,J.E., Gonzalez-Bonilla,C.R., Wolinsky,S., Lopez,S., Arias,C., Bonsall,D., Pybus,O.G., Chiu,C.Y., Julien,T., Sneha,S., Tony,L., Jerome,B., C,A., J,M.-M.E., C,G.-B.R., Charles,C.Y.","University of Oxford, Department of Zoology",United Kingdom,2017-10-26,ZIKV/Homo sapiens/MEX/2016/mex44,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10329,partial,,,,Mexico: Chiapas,Mexico,,Homo sapiens,,2016-07-04,,,"Zika virus isolate ZIKV/Homo sapiens/MEX/2016/mex44 polyprotein gene, complete cds"
MN938906,Zika virus,GenBank,set:MN938906,,"Wijesooriya,S.L., Nguyen,C.T., Nguyen,T.T.T., Vu,T.B.H., Taichiro,T., Morita,K., Le,T.Q.M., Dang,D.A., Hasebe,F., Moi,M.L., Nguyen,T.T.","Institute of Tropical Medicine, Nagasaki University, Virology",Japan,2020-02-11,NIHE/HUE-34/2015,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),126,partial,,,1,Viet Nam,Viet Nam,,Homo sapiens,,2015-07-25,,,"Zika virus isolate NIHE/HUE-34/2015 polyprotein, NS5 region, gene, partial cds"
OQ727568,Zika virus,GenBank,,,"de Moraes,L., Portilho,M.M., Vrancken,B., Van den Broeck,F., Santos,L.A., Cucco,M., Tauro,L.B., Kikuti,M., Silva,M.M.O., Campos,G.S., Reis,M.G., Barral,A., Barral-Netto,M., Boaventura,V.S., Vandamme,A.M., Theys,K., Lemey,P., Ribeiro,G.S., Khouri,R., de Moraes,L.E.P.","Instituto Goncalo Moniz / Fundacao Oswaldo Cruz, Laboratorio de Enfermidades Infecciosas Transmitidas por Vetores",,2023-07-07,TRDP238,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10639,partial,,,1,"Brazil: Bahia, Salvador, Sao Marcos",Brazil,,Homo sapiens,blood,2015-05-18,,,"Zika virus isolate TRDP238 polyprotein gene, complete cds"
MH916801,Zika virus,GenBank,set:MH916801,,"Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Hirsch,A., Parkins,C., Streblow,D.",J. Craig Venter Institute,USA,2018-10-17,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10658,partial,,,,,,,Macaca mulatta,,,,PRJNA314889,"UNVERIFIED: Zika virus strain ZIKV/Homo sapiens/PRI/PRVABC59_4/2015 genomic sequence, sequence"
MH513599,Zika virus,GenBank,set:MH513599,,"Bronzoni,R.V.M., Vieira,C.J.S.P., Machado,L.C., Pena,L.J., Wallau,G.L.","Universidade Federal de Mato Grosso, Instituto de Ciencias da Saude",Brazil,2018-09-10,BR/Sinop/H366/2015,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10658,complete,,,,"Brazil: Sinop, MT",Brazil,,Homo sapiens,blood,2015-12-11,,,"Zika virus isolate BR/Sinop/H366/2015, complete genome"
MN124091,Zika virus,GenBank,set:MN124091,,"Li,L., Collins,N.D., Widen,S.G., Davis,E.H., Kaiser,J.A., White,M.M., Greenberg,M.B., Barrett,A.D.T., Bourne,N., Sarathy,V.V., Greenberg,M., Barrett,A.D.","University of Texas Medical Branch, Pathology",USA,2019-08-28,ZIKV/Homo sapiens/PAN/CDC-259249_V1-V3/2015,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10758,complete,,,1,Panama,Panama,,Homo sapiens,brain,2015-12-11,,,"Zika virus isolate ZIKV/Homo sapiens/PAN/CDC-259249_V1-V3/2015, complete genome"
KY325476,Zika virus,GenBank,set:KY325476,,"Grubaugh,N.D., Ladner,J.T., Kraemer,M.U.G., Dudas,G., Tan,A.L., Gangavarapu,K., Wiley,M.R., White,S., Theze,J., Magnani,D.M., Prieto,K., Reyes,D., Bingham,A.M., Paul,L.M., Robles-Sikisaka,R., Oliveira,G., Pronty,D., Barcellona,C.M., Metsky,H.C., Baniecki,M.L., Barnes,K.G., Chak,B., Freije,C.A., Gladden-Young,A., Gnirke,A., Luo,C., MacInnis,B., Matranga,C.B., Park,D.J., Qu,J., Schaffner,S.F., Tomkins-Tinch,C., West,K.L., Winnicki,S.M., Wohl,S., Yozwiak,N.L., Quick,J., Fauver,J.R., Khan,K., Brent,S.E., Reiner,R.C. Jr., Lichtenberger,P.N., Ricciardi,M.J., Bailey,V.K., Watkins,D.I., Cone,M.R., Kopp,E.W. Jr., Hogan,K.N., Cannons,A.C., Jean,R., Monaghan,A.J., Garry,R.F., Loman,N.J., Faria,N.R., Porcelli,M.C., Vasquez,C., Nagle,E.R., Cummings,D.A.T., Stanek,D., Rambaut,A., Sanchez-Lockhart,M., Sabeti,P.C., Gillis,L.D., Michael,S.F., Bedford,T., Pybus,O.G., Isern,S., Palacios,G., Andersen,K.G., Ladner,J., Wiley,M., Nagle,E., Pfeffer,B., Gills,L.","United States Army Medical Research Institute for Infectious Diseases (USAMRIID), Center for Genome Sciences",USA,2017-01-31,Zika virus/H.sapiens-wt/USA/2016/FLUR058,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10785,partial,,,1,USA: Florida,USA,FL,Homo sapiens,urine,2016-10-11,,PRJNA356429,"Zika virus isolate Zika virus/H.sapiens-wt/USA/2016/FLUR058 polyprotein gene, complete cds"
KY559009,Zika virus,GenBank,set:KY559009,,"Faria,N.R., Quick,J., Morales,I., Theze,J., Jesus,J.G., Giovanetti,M., Kraemer,M.U., Hill,S.C., Black,A., da Costa,A.C., Franco,L., Patroca,S., Wu,C.-H., Ragwhani,J., Cauchemez,S., du Plessis,L., Verotti,M., de Oliveira,W.K., Carmo,E.H., Coelho,G.E., Henriques,C.M.P., Santelli,A.C.S., Vinhal,L.C., Simpson,J.T., Loose,M., Andersen,K.G., Grubaugh,N.D., Somasekar,S., Chiu,C.Y., Lewis-Ximenez,L., Baylis,S., Chieppe,A.O., Aguiar,S.F., Fernandes,C.A., Lemos,P.S., Nascimento,B., Monteiro,H.A.O., de Siqueira,I.C., de Queiroz,M.G., de Souza,T.R., Bezerra,J.F., Lemos,M.R., Pereira,G.F., Loudal,D., Moura,L.C.A.C., Dhalia,R., Franca,R.F., Magalhaes,T., Marques,E.T. Jr., Ayres,C., Wallau,G.L., de Lima,M.C., Nascimento,V., de Cerqueira,E.M., de Lima,M.M., Mascarenhas,D.L., Moura Neto,J.P., Levin,A.S., Tozetto-Mendoza,T.R., Fonseca,S.N., Mendes-Correa,M.C., Milagres,F.P., Segurado,A., Holmes,E.C., Rambaut,A., Bedford,T., Nunes,M.R.T., Sabino,E.C., Alcantara,L.C.J., Loman,N., Pybus,O.G.","University of Oxford, Department of Zoology",United Kingdom,2017-05-23,ZIKV/Homo_sapiens/Brazil/2016/ZBRX7,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10309,partial,,,,"Brazil: Ribeirao Preto, Sao Paulo",Brazil,,Homo sapiens,,2016-04-19,,,"Zika virus isolate ZIKV/Homo_sapiens/Brazil/2016/ZBRX7 polyprotein gene, complete cds"
KU866423,Zika virus,GenBank,set:KU866423,,"Deng,Y.Q., Zhao,H., Li,X.F., Zhang,N.N., Liu,Z.Y., Jiang,T., Gu,D.Y., Shi,L., He,J.A., Wang,H.J., Sun,Z.Z., Ye,Q., Xie,D.Y., Cao,W.C., Qin,C.F., Li,X.-F., Deng,Y.-Q., Wang,H.-J., Zhang,N.-N., Xie,D.-Y., Cao,W.-C., Qin,C.-F.","Beijing Institute of Microbiology and Epidemiology, Department of Virology",China,2016-03-15,Zika virus/SZ01/2016/China,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10272,partial,,,1,China: Shenzhen,China,,Homo sapiens,blood,2016,,,"Zika virus isolate Zika virus/SZ01/2016/China polyprotein gene, complete cds"
KX447520,Zika virus,GenBank,set:KX447520,,"Pettersson,J.H., Eldholm,V., Seligman,S.J., Lundkvist,A., Falconar,A.K., Gaunt,M.W., Musso,D., Nougairede,A., Charrel,R., Gould,E.A., de Lamballerie,X., Bouazza,N., Piorkowski,G., Baronti,C., De Lamballerie,X.","Aix Marseille Universite, Umr190",France,2016-08-14,1_0016_PF,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),9725,partial,,,1,French Polynesia,French Polynesia,,Homo sapiens,blood,2014-01,,,"Zika virus isolate 1_0016_PF polyprotein gene, partial cds"
MG982565,Zika virus,GenBank,set:MG982565,,"Delatorre,E., Fernandez,J., Bello,G., Villagra,E.","Public Health Institute, Molecular Genetic Laboratory",Chile,2018-11-06,CHI3096714,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),1552,partial,,,1,Chile: Easter Island,Chile,,Homo sapiens,,2014-05-14,,,"Zika virus isolate CHI3096714 polyprotein gene, partial cds"
KY785439,Zika virus,GenBank,set:KY785439,SRR5639991,"Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Gladden-Young,A.D., MacInnis,B., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2017-03-24,Zika virus/H.sapiens-wt/BRA/2016/FC-6703-SER,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10343,partial,,,1,Brazil: Rio de Janeiro,Brazil,,Homo sapiens,blood,2016-04-08,SAMN06617249,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/BRA/2016/FC-6703-SER polyprotein gene, complete cds"
KY241729,Zika virus,GenBank,set:KY241729,,"Ho,Z.J.M., Hapuarachchi,H.C., Barkham,T., Chow,A., Ng,L.C., Lee,J.M.V., Leo,Y.S., Prem,K., Lim,Y.H.G., de Sessions,P.F., Rabaa,M.A., Chong,C.S., Tan,C.H., Rajarethinam,J., Tan,J., Anderson,D.E., Ong,X., Cook,A.R., Chong,C.Y., Hsu,L.Y., Yap,G., Lai,Y.L., Chawla,T., Pan,L., Sim,S., Chen,I.-C.M., Thoon,K.C., Yung,C.F., Li,J.H., Ng,H.L.D., Nandar,K., Ooi,P.L., Lin,R.T.P., Aw,P., Uehara,A., De,P.P., Soon,W., Hibberd,M.L., Ng,H.H., Maurer-Stroh,S., Sessions,O.M.","Duke-NUS, Emerging Infectious Diseases",Singapore,2017-05-23,ZIKV-SG-059,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10770,partial,,,,Singapore,Singapore,,Homo sapiens,,2016-08-29,,,"Zika virus isolate ZIKV-SG-059 polyprotein gene, complete cds"
OK569756,Zika virus,GenBank,,,"Marques,N.N., Molina,B.F., Bittar,C., Batista,M.N., Rahal,P.","UNESP, Biology",,2023-10-14,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10677,complete,,,,,,,,,,,,"Zika virus strain BeH815744, complete genome"
MK271841,Zika virus,GenBank,set:MK271841,,"Phumee,A., Buathong,R., Boonserm,R., Intayot,P., Aungsananta,N., Jittmittraphap,A., Joyjinda,Y., Wacharapluesadee,S., Siriyasatien,P.","Faculty of Medicine, Chulalongkorn University, Department of Parasitology",Thailand,2019-01-13,BBK-218,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),232,partial,,,,Thailand: Bangkok,Thailand,,Aedes aegypti,,2016-05-30,,,"Zika virus isolate BBK-218 NS5 gene, partial cds"
KY785437,Zika virus,GenBank,set:KY785437,SRR5640120,"Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Gladden-Young,A.D., MacInnis,B., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2017-03-24,Zika virus/H.sapiens-wt/BRA/2016/FC-DQ5D1-URI,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10366,partial,,,1,Brazil: Rio de Janeiro,Brazil,,Homo sapiens,urine,2016-03-14,SAMN06617257,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/BRA/2016/FC-DQ5D1-URI polyprotein gene, complete cds"
MW122441,Zika virus,GenBank,,,"Grubaugh,N.D., Saraf,S., Gangavarapu,K., Watts,A., Tan,A.L., Oidtman,R.J., Ladner,J.T., Oliveira,G., Matteson,N.L., Kraemer,M.U.G., Vogels,C.B.F., Hentoff,A., Bhatia,D., Stanek,D., Scott,B., Landis,V., Stryker,I., Cone,M.R., Kopp,E.W. IV, Cannons,A.C., Heberlein-Larson,L., White,S., Gillis,L.D., Ricciardi,M.J., Kwal,J., Lichtenberger,P.K., Magnani,D.M., Watkins,D.I., Palacios,G., Hamer,D.H., Gardner,L.M., Perkins,T.A., Baele,G., Khan,K., Morrison,A., Isern,S., Michael,S.F., Andersen,K.G., Santiago,G.A., Cruz-Lopez,F., Gonzalez-Morales,G., Flores,B., Charriez,K.N., Kalinich,C.C., Fauver,J.R., Munoz-Jordan,J.L.","Centers for Disease Control and Prevention, Surveillance and Research Laboratory",USA,2020-11-03,PR/DB-ZIKV984/2016,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10272,partial,,,1,Puerto Rico,USA,PR,Homo sapiens,blood,2016-08-23,,,"Zika virus isolate PR/DB-ZIKV984/2016 polyprotein (POLY) gene, complete cds"
MH916806,Zika virus,GenBank,set:MH916806,,"Tan,G., Pickett,B., Fedorova,N., Amedeo,P., Isom,R., Hu,L., Christensen,J., Miller,J., Durbin,A., Williams,T., Hirsch,A., Parkins,C., Streblow,D.",J. Craig Venter Institute,USA,2018-10-17,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10658,complete,,,,,,,Macaca mulatta,,,,PRJNA314889,"Zika virus strain ZIKV/Homo sapiens/PRI/PRVABC59_8/2015, complete genome"
MH882540,Zika virus,GenBank,set:MH882540,,"Oliveira,D.B., Durigon,G.S., Mendes,E.A., Ladner,J.T., Andreata-Santos,R., Araujo,D.B., Botosso,V.F., Paola,N.D., Neto,D.F., Cunha,M.P., Braconi,C.T., Alves,R.P., Jesus,M.R., Pereira,L.R., Melo,S.R., Mesquita,F.S., Silveira,V.B., Thomazelli,L.M., Favoretto,S.R., Almonfrey,F.B., Abdulkader,R.C., Gabrili,J.M., Tambourgi,D.V., Oliveira,S.F., Prieto,K., Wiley,M.R., Ferreira,L.C., Silva,M.V., Palacios,G.F., Zanotto,P.M., Durigon,E.L., Oliveira,D.B.L., Santos,R.A., Di Paola,N., Neto,D.F.L., Alves,R.P.S., Mello,S.R., Almofrey,F.B., Abdulkader,R.C.R.M., Ferreira,L.C.S., Zanotto,P.M.A.","United States Army Medical Research Institute of Infectious Diseases (USAMRIID), Center for Genome Sciences",USA,2018-11-19,Zika virus/H.sapiens-wt/BRA/2016/ZKV17Nsem_2016-07-27,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10731,complete,,,1,Brazil,Brazil,,Homo sapiens,sperm,2016-07-27,,,"Zika virus isolate Zika virus/H.sapiens-wt/BRA/2016/ZKV17Nsem_2016-07-27, complete genome"
KY785469,Zika virus,GenBank,set:KY785469,"SRR5639949,SRR5639978","Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Gelvez-Ramirez,R., Gladden-Young,A.D., MacInnis,B., Miranda Montoya,M., Villar Centeno,L., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2017-03-24,Zika virus/H.sapiens-wt/COL/2016/SU-2724A-SER,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10597,partial,,,1,Colombia: Santander,Colombia,,Homo sapiens,blood,2016-04-05,SAMN06617268,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/COL/2016/SU-2724A-SER polyprotein gene, complete cds"
KM078956,Zika virus,GenBank,set:KM078956,,"Tognarelli,J., Ulloa,S., Villagra,E., Lagos,J., Aguayo,C., Fasce,R., Parra,B., Mora,J., Becerra,N., Lagos,N., Vera,L., Olivares,B., Vilches,M., Fernandez,J.","Instituto de Salud Publica de Chile, Biomedico",Chile,2015-01-17,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),976,partial,,,1,Chile: Easter Island,Chile,,Homo sapiens,,2014-04-15,,,"Zika virus strain CHI2487814 NS5 protein gene, partial cds"
KY785415,Zika virus,GenBank,set:KY785415,SRR5639941,"Metsky,H.C., Matranga,C.B., Wohl,S., Schaffner,S.F., Freije,C.A., Winnicki,S.M., West,K., Qu,J., Baniecki,M.L., Gladden-Young,A., Lin,A.E., Tomkins-Tinch,C.H., Ye,S.H., Park,D.J., Luo,C.Y., Barnes,K.G., Shah,R.R., Chak,B., Barbosa-Lima,G., Delatorre,E., Vieira,Y.R., Paul,L.M., Tan,A.L., Barcellona,C.M., Porcelli,M.C., Vasquez,C., Cannons,A.C., Cone,M.R., Hogan,K.N., Kopp,E.W., Anzinger,J.J., Garcia,K.F., Parham,L.A., Ramirez,R.M.G., Montoya,M.C.M., Rojas,D.P., Brown,C.M., Hennigan,S., Sabina,B., Scotland,S., Gangavarapu,K., Grubaugh,N.D., Oliveira,G., Robles-Sikisaka,R., Rambaut,A., Gehrke,L., Smole,S., Halloran,M.E., Villar,L., Mattar,S., Lorenzana,I., Cerbino-Neto,J., Valim,C., Degrave,W., Bozza,P.T., Gnirke,A., Andersen,K.G., Isern,S., Michael,S.F., Bozza,F.A., Souza,T.M.L., Bosch,I., Yozwiak,N.L., MacInnis,B.L., Sabeti,P.C., Gladden-Young,A.D., MacInnis,B., West,K.L., Winnicki,S.","Broad Institute, Viral Genomics, Infectious Disease Program (Infectious Disease Initiative)",USA,2017-03-24,Zika virus/H.sapiens-wt/DOM/2016/BB-0115-URI,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10456,partial,,,1,Dominican Republic: Distrito Nacional,Dominican Republic,,Homo sapiens,urine,2016-04-11,SAMN06617276,PRJNA344504,"Zika virus isolate Zika virus/H.sapiens-wt/DOM/2016/BB-0115-URI polyprotein gene, complete cds"
MF574552,Zika virus,GenBank,set:MF574552,,"Pickett,B.E., Tan,G., Oldfield,L., Shabman,R., Fedorova,N., Puri,V., Shrivastava,S., Amedeo,P., Isom,R., Hu,L., Durbin,A., Rocchi,I., Williams,T., Moser,L., Bernard,K.",J. Craig Venter Institute,USA,2017-08-26,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10657,partial,,,,Colombia: Barranquilla,Colombia,,Homo sapiens,,2015-12,,PRJNA314889,"Zika virus strain ZIKV/Homo sapiens/COL/FLR_00001/2015 polyprotein (GP1) gene, complete cds"
ON419483,Zika virus,GenBank,,,"Yadav,P.D.","National Institute of Virology, Maximum Containment Laboratory",India,2022-06-21,MCL-21-H-11951,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),355,partial,,,,"India: Kerala,Trivandrum",India,,Homo sapiens,blood,2021-08-20,,,"Zika virus isolate MCL-21-H-11951 polyprotein, envelope protein region, gene, partial cds"
KY765322,Zika virus,GenBank,set:KY765322,,"Shabman,R., Fedorova,N., Puri,V., Shrivastava,S., Amedeo,P., Isom,R., Hu,L., Durbin,A., Rocchi,I., Williams,T., Pickett,B.E., Balmaseda,A.L., Kuan,G., Gordon,A., Harris,E.",J. Craig Venter Institute,USA,2017-03-25,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10629,complete,,,,Nicaragua: Managua,Nicaragua,,Homo sapiens,,2016-06-29,,PRJNA345435,"Zika virus strain ZIKV/Homo sapiens/NIC/7252_12A1_SP/2016, complete genome"
KY317940,Zika virus,GenBank,set:KY317940,,"Quick,J., Grubaugh,N.D., Pullan,S.T., Claro,I.M., Smith,A.D., Gangavarapu,K., Oliveira,G., Robles-Sikisaka,R., Rogers,T.F., Beutler,N.A., Burton,D.R., Lewis-Ximenez,L.L., de Jesus,J.G., Giovanetti,M., Hill,S.C., Black,A., Bedford,T., Carroll,M.W., Nunes,M., Alcantara,L.C. Jr., Sabino,E.C., Baylis,S.A., Faria,N.R., Loose,M., Simpson,J.T., Pybus,O.G., Andersen,K.G., Loman,N.J., Grubaugh,N., Rogers,T., Beutler,N., Fredeking,T., Gangavarupu,K., Burton,D., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbial Science",USA,2016-12-27,ZIKV/Homo_sapiens/Colombia/2016/ZC207Se,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10391,partial,,,1,Colombia,Colombia,,Homo sapiens,blood,2016-01-09,,,"Zika virus isolate ZIKV/Homo_sapiens/Colombia/2016/ZC207Se polyprotein gene, complete cds"
OM936190,Zika virus,GenBank,,,"Khongwichit,S., Chuchaona,W., Thongmee,T., Vongpunsawad,S., Poovorawan,Y.","Chulalongkorn University, Pediatrics, Faculty of Medicine",Thailand,2022-09-20,BK2112,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),3083,partial,,,,Thailand,Thailand,,Homo sapiens,,2019-11-27,,,"Zika virus isolate BK2112 polyprotein (POLY) gene, partial cds"
KY126350,Zika virus,GenBank,set:KY126350,,"Lin,S.-H., Hsu,T.-C., Wang,T.-C., Su,C.-L., Yang,C.-F., Chang,S.-F., Lin,C.-C., Shu,P.-Y.","Centers for Disease Control, Center for Diagnostics and Vaccine Development",,2017-06-30,Thailand/1610bTw,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),2382,partial,,,,Taiwan,Taiwan,,Homo sapiens,,2016-10,,,"Zika virus isolate Thailand/1610bTw polyprotein gene, partial cds"
LP940736,Zika virus,GenBank,set:LP940736,,"TAUBER,E., SCHRAUF,S., MULLNER,M., RAMSAUER,K., IRMLER,A., CSAR,P.",,,2018-04-29,,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10272,partial,,,,,,,,,,,,Sequence 76 from Patent EP3184118
OQ661919,Zika virus,GenBank,,,"Klungthong,C., Chinnawirotpisan,P., Manasatienkij,W., Poolpanichupatam,Y., Hussem,K., Lohachanakul,J., Buddhari,D., Suntarattiwong,P., Watanaveeradej,V., Suwanpakdee,D., Chuenchitra,T., Chusri,S., Buathong,R., Fernandez,S., Macareo,L.R.","USAMD-AFRIMS, Virology",Thailand,2023-04-04,SV180092-02,Orthoflavivirus zikaense,Orthoflavivirus,Flaviviridae,ssRNA(+),10699,complete,,,,Thailand,Thailand,,Homo sapiens,,2018-11-06,,,"Zika virus isolate SV180092-02, complete genome"
