Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
MH687088,Human respiratory syncytial virus A,GenBank,set:MH687088,,"Abou-El-Hassan,H., Zaraket,H.","American University of Beirut, Medicine",Lebanon,2019-01-01,RSVA/Lebanon/14LB13/2015,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),138,partial,,,,Lebanon,Lebanon,,Homo sapiens,oronasopharynx,2015,,,"Human respiratory syncytial virus A isolate RSVA/Lebanon/14LB13/2015 fusion protein (F) gene, partial cds"
OP310942,Respiratory syncytial virus type A,GenBank,,,"Guo,Y.","The Children's Hospital, Zhejiang University School of Medicine, Clinical Laboratory",China,2023-06-30,A1,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),300,partial,,,,China,China,,Homo sapiens,,2021-07-15,,,"Respiratory syncytial virus type A isolate A1 attachment glycoprotein gene, partial cds"
PV080982,Human respiratory syncytial virus A,GenBank,,SRR32260988,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnkers-Voels,L., Strain,A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",USA,2025-02-15,MN-MDH-RSVA-01551,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15047,partial,,,,USA: Minnesota,USA,MN,Homo sapiens,oronasopharynx,2025-01-10,SAMN46713873,PRJNA1048458,"Human respiratory syncytial virus A isolate MN-MDH-RSVA-01551, partial genome"
OQ275862,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,10203036,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,Canada,Canada,,Homo sapiens,,2020-02-16,,,"Human respiratory syncytial virus A isolate 10203036 fusion glycoprotein (F) gene, complete cds"
MW088271,Human respiratory syncytial virus A,GenBank,,,"Human,S., Hotard,A.L., Rostad,C.A., Lee,S., McCormick,L., Larkin,E.K., Peret,T.C.T., Jorba,J., Lanzone,J., Gebretsadik,T., Williams,J.V., Bloodworth,M., Stier,M., Carroll,K., Peebles,R.S., Anderson,L.J., Hartert,T.V., Moore,M.L.","Centers for Disease Control and Prevention, Respiratory Viruses Branch",USA,2020-10-28,2075,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),270,partial,,,,USA,USA,,Homo sapiens,,,,,"Human respiratory syncytial virus A isolate 2075 attachment glycoprotein (G) gene, partial cds"
LC037463,Human respiratory syncytial virus A,GenBank,set:LC037463,,"Hibino,A., Saito,R., Taniguchi,K., Zaraket,H., Shobugawa,Y., Matsui,T., Suzuki,H., Shoubugawa,Y., Makiya,T., Takefuta,K.","International Health, Public Health; 1-757, asahimachi-dori, chuo-ku, Niigata, Niigata 951-8510",Japan,2015-03-26,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),312,partial,,,1,Japan:Okinawa,Japan,,Homo sapiens,,2014-05-06,,,"Human respiratory syncytial virus A G gene for attachment glycoprotein, partial cds, strain: RSA/Okinawa/13U010/2014"
PV080947,Human respiratory syncytial virus A,GenBank,,SRR32261079,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnkers-Voels,L., Strain,A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",USA,2025-02-15,MN-MDH-RSVA-01516,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15050,partial,,,,USA: Minnesota,USA,MN,Homo sapiens,oronasopharynx,2025-01-01,SAMN46713838,PRJNA1048458,"Human respiratory syncytial virus A isolate MN-MDH-RSVA-01516, partial genome"
OQ278215,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,246160602,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,USA: California,USA,CA,Homo sapiens,,2021-04-29,,,"Human respiratory syncytial virus A isolate 246160602 fusion glycoprotein (F) gene, complete cds"
OQ276069,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,340103029,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,Spain,Spain,,Homo sapiens,,2020-01-17,,,"Human respiratory syncytial virus A isolate 340103029 fusion glycoprotein (F) gene, complete cds"
PV404457,Human respiratory syncytial virus A,GenBank,,,"Lauring,A.S., Papalambros,L.K.","University Of Michigan, Internal Medicine - Infectious Disease",USA,2025-04-02,hRSV-A-RA8557933489,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),14919,partial,,,,USA,USA,,Homo sapiens,,2025-01-12,,PRJNA1079770,"Human respiratory syncytial virus A isolate hRSV-A-RA8557933489, partial genome"
OQ277903,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,248340526,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,USA: California,USA,CA,Homo sapiens,,2020-01-19,,,"Human respiratory syncytial virus A isolate 248340526 fusion glycoprotein (F) gene, complete cds"
MT236249,Human respiratory syncytial virus A,GenBank,,,"Dorlass,E.G., Mesquita,F.S., Thomazelli,L.M., Durigon,E.L., Oliveira,D.B.","Instituto de Ciencias Biomedicas, Microbiology",,2021-03-20,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),768,partial,,,,"Brazil: Sao Paulo, SP",Brazil,,Homo sapiens,oronasopharynx,2017,,,"Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM8283/2017 attachment glycoprotein (G) gene, partial cds"
PP525299,Human respiratory syncytial virus A,GenBank,,,"Musa,A.O., Faber,S.R., Lopez,C.B.","Washington University in St. Louis, Molecular Microbiology",USA,2024-03-31,b15,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15118,complete,,,,"USA: Philadelphia, PA",USA,PA,Homo sapiens,,2015,,,"Human respiratory syncytial virus A isolate b15, complete genome"
OQ277034,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,Osmt18_0861A,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,USA: Washington,USA,WA,Homo sapiens,,2018-02-05,,,"Human respiratory syncytial virus A isolate Osmt18_0861A fusion glycoprotein (F) gene, complete cds"
OQ276614,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,Osmt170397,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,USA: Alaska,USA,AK,Homo sapiens,,2017-01-08,,,"Human respiratory syncytial virus A isolate Osmt170397 fusion glycoprotein (F) gene, complete cds"
MZ397614,Human respiratory syncytial virus A,GenBank,,,"Tabatabai,J., Ihling,C.M., Schnee,S.V., Rehbein,R.M., Hoos,J., Pfeil,J., Grulich-Henn,J., Schnitzler,P.","University of Heidelberg, Centre for Infectious Diseases Virology",Germany,2021-08-18,HD1516_1135,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),336,partial,,,,Germany,Germany,,Homo sapiens,,2016,,,"Human respiratory syncytial virus A isolate HD1516_1135 attachment glycoprotein (G) gene, partial cds"
JN968332,Human respiratory syncytial virus A,GenBank,set:JN968332,,"Mak,G.C., Lau,C.S., Chiu,D.M.Y., Lim,W.","Public Health Laboratory Services Branch, Centre for Health Protection, Department of Health, Virology Division",China,2012-01-10,V06-2224920,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),270,partial,,,,Hong Kong,Hong Kong,,Homo sapiens,,2006-06-03,,,"Human respiratory syncytial virus A isolate V06-2224920 G protein (G) gene, partial cds"
KT765785,Human respiratory syncytial virus A,GenBank,set:KT765785,,"Otieno,J.R., Agoti,C.N., Gitahi,C.W., Bett,A., Ngama,M., Medley,G.F., Cane,P.A., Nokes,D.J., Nokes,J.D.","Kenya Medical Research Institute (KEMRI) - Wellcome Trust Research Programme, Department of Epidemiology and Demography",Kenya,2016-02-27,KEN/Kilifi/509_17/01/2001,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),618,partial,,,1,Kenya,Kenya,,Homo sapiens,,2001-01-17,,,"Human respiratory syncytial virus A isolate KEN/Kilifi/509_17/01/2001 attachment glycoprotein (G) gene, partial cds"
OQ276542,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,Osmt170253,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,USA: Massachusetts,USA,MA,Homo sapiens,,2016-12-17,,,"Human respiratory syncytial virus A isolate Osmt170253 fusion glycoprotein (F) gene, complete cds"
KY911004,Human respiratory syncytial virus A,GenBank,set:KY911004,,"Obodai,E., Odoom,J.K., Adiku,T., Goka,B., Wolff,T., Biere,B., Schweiger,B., Reiche,J.","Noguchi Memorial Institute for Medical Research, Virology",Ghana,2018-09-24,GHA/RVp078/2014,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),336,partial,,,,Ghana,Ghana,,Homo sapiens,oronasopharynx,2014-11-12,,,"Human respiratory syncytial virus A isolate GHA/RVp078/2014 attachment glycoprotein (G) gene, partial cds"
MF589005,Respiratory syncytial virus type A,GenBank,set:MF589005,,"Gaymard,A., Pichon,M., Morfin,F.","Hospices Civils de Lyon, Virology Department",France,2017-08-30,2011-05-829_A,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),490,partial,,,,France,France,,Homo sapiens,,2011,,,"Respiratory syncytial virus type A isolate 2011-05-829_A attachment glycoprotein (G) gene, partial cds"
PV535422,Human respiratory syncytial virus A,GenBank,,SRR33162351,"Kunerth,H.D., Plumb,M., Namugenyi,S., Evans,D., Bohnkers-Voels,L., Strain,A.","Minnesota Department of Health, Public Health Laboratory - Infectious Disease Lab",USA,2025-04-23,MN-MDH-RSVA-02554,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15046,partial,,,,USA: Minnesota,USA,MN,Homo sapiens,oronasopharynx,2025-02-21,SAMN48015249,PRJNA1048457,"Human respiratory syncytial virus A isolate MN-MDH-RSVA-02554, partial genome"
OP673125,Human respiratory syncytial virus A,GenBank,,,"Song,J., Zhu,Z., Mao,N., Cui,A., Xu,W., Zhang,Y.","National Institute for Viral Disease Control and Prevention, Chinese Center for Disease Control and Prevention, WHO WPRO Regional Reference Measles/Rubella Laboratory",China,2023-03-07,HeN19-0036,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),333,partial,,,1,China,China,,Homo sapiens,oronasopharynx,2019-01-06,,,"Human respiratory syncytial virus A isolate HeN19-0036 attachment glycoprotein (G) gene, partial cds"
MW678450,Human respiratory syncytial virus A,GenBank,,,"Thongpan,I.","Chulalongkorn, Department of Pediatrics, Center of Excellence in Clinical Virology",Thailand,2022-03-24,HRSVA/TH/B37692/2020,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),723,partial,,,,Thailand,Thailand,,Homo sapiens,,2020-10-03,,,"Human respiratory syncytial virus A isolate HRSVA/TH/B37692/2020 attachment glycoprotein (G) gene, partial cds"
PQ762735,Human respiratory syncytial virus A,GenBank,,,"Fourati,S., Rameix Welti,M.-A.","Hospital Henri Mondor - APHP, Department of Virology",France,2024-12-18,011-0019,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),14909,partial,,,,France,France,,Homo sapiens,,2023-12-06,,,"Human respiratory syncytial virus A isolate 011-0019, partial genome"
MN434122,Respiratory syncytial virus type A,GenBank,,,"El-Kafrawy,S.A., Alshareef,H., Azhar,E.I.","King Abdulaziz University, Special Infectious Agents Unit, King Fahd Medical Research Center",Saudi Arabia,2020-09-15,1922-RSVA-Jeddah-2017,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),967,partial,,,,Saudi Arabia,Saudi Arabia,,,,2017-01-01,,,"Respiratory syncytial virus type A isolate 1922-RSVA-Jeddah-2017 G glycoprotein gene, complete cds"
MW620613,Human respiratory syncytial virus A,GenBank,,,"Anderson,J., Oeum,M., Verkolf,E., Licciardi,P.V., Mulholland,K., Nguyen,C., Chow,K., Waller,G., Costa,A.M., Daley,A., Crawford,N.W., Babl,F.E., Duke,T., Do,L.A.H., Wurzel,D., Mulholland,K.E., Costa,A.-M., Daley,A.J., Crawford,N., Babl,F.","Murdoch Children's Research Institute, Pneumococcal Research Group, Infections and Immunity",Australia,2021-09-29,61892-Nov20,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),336,partial,,,1,Australia: Melbourne,Australia,,Homo sapiens,,2020-11,,,"Human respiratory syncytial virus A isolate 61892-Nov20 attachment glycoprotein (G) gene, partial cds"
LC862034,Human respiratory syncytial virus A,GenBank,,,"Ichikawa,Y., Saito,R.","Division of International Health; 1-757 Asahimachi dori, Niigata, Niigata 951-8510",Japan,2025-02-04,HRSV/A/Japan/22RS012iso/2022,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15226,partial,,,,Japan,Japan,,Homo sapiens,,2022-09-05,,,"Human respiratory syncytial virus A HRSV/A/Japan/22RS012iso/2022 RNA, complete sequence"
MZ961807,Human respiratory syncytial virus A,GenBank,,,"Luo,Q., Li,M., Huang,F.","Immunological Prevention, Beijing Center for Disease Prevention and Control",China,2022-03-05,2016-R6488,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),357,partial,,,,China,China,,Homo sapiens,oronasopharynx,2016-11,,,"Human respiratory syncytial virus A isolate 2016-R6488 attachment protein (G) gene, partial cds"
MW497860,Human respiratory syncytial virus A,GenBank,,,"Vidoni,L.","Hospices Civiles de Lyon, Microbiology",France,2021-11-21,6_72,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),543,partial,,,,France,France,,Homo sapiens,,2020-01-09,,,"UNVERIFIED: Human respiratory syncytial virus A isolate 6_72 attachment glycoprotein-like gene, partial sequence"
KP269240,Human respiratory syncytial virus A,GenBank,set:KP269240,,"Singh,A.K., Jain,A., Jain,B., Dangi,T., Verma,A.K., Dwivedi,M., Kushwaha,R.","King George's Medical University, Virology Section, Department of Microbiology",India,2015-01-18,IND/HRSVA/LKO/12/2858,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),402,partial,,,,India,India,,Homo sapiens,,2012-10-17,,,"Human respiratory syncytial virus A isolate IND/HRSVA/LKO/12/2858 glycoprotein (G) gene, partial cds"
MZ961988,Human respiratory syncytial virus A,GenBank,,,"Luo,Q., Li,M., Huang,F.","Immunological Prevention, Beijing Center for Disease Prevention and Control",China,2022-03-05,2019-R0131,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),966,partial,,,,China,China,,Homo sapiens,oronasopharynx,2019-01,,,"Human respiratory syncytial virus A isolate 2019-R0131 attachment protein (G) gene, complete cds"
KT765660,Human respiratory syncytial virus A,GenBank,set:KT765660,,"Otieno,J.R., Agoti,C.N., Gitahi,C.W., Bett,A., Ngama,M., Medley,G.F., Cane,P.A., Nokes,D.J., Nokes,J.D.","Kenya Medical Research Institute (KEMRI) - Wellcome Trust Research Programme, Department of Epidemiology and Demography",Kenya,2016-02-27,KEN/Kilifi/1070_23/07/2012,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),687,partial,,,1,Kenya,Kenya,,Homo sapiens,,2012-07-23,,,"Human respiratory syncytial virus A isolate KEN/Kilifi/1070_23/07/2012 attachment glycoprotein (G) gene, partial cds"
MW026984,Human respiratory syncytial virus A,GenBank,,,"Vianna,L.A., Siqueira,M.M., Volpini,L.P.B., Louro,I.D., Resende,P.C.","Central Laboratory of Public Health of Espirito Santo State, Molecular Biology Sector II",Brazil,2021-04-30,468/2018,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),711,partial,,,,Brazil,Brazil,,Homo sapiens,,2018-06,,,"Human respiratory syncytial virus A isolate 468/2018 attachment glycoprotein (G) gene, partial cds"
MF479540,Human respiratory syncytial virus A,GenBank,set:MF479540,,"Ivancic-Jelecki,J., Slovic,A., Ljubin-Sternak,S., Mlinaric-Galinovic,G., Forcic,D.","University of Zagreb, Centre for Research and Knowledge Transfer in Biotechnology",Croatia,2018-01-01,HR718-13,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),470,partial,,,,Croatia,Croatia,,Homo sapiens,,2013-03-20,,,"Human respiratory syncytial virus A isolate HR718-13 small hydrophobic protein (SH) gene, complete cds; and attachment glycoprotein (G) gene, partial sequence"
PQ416561,Human respiratory syncytial virus A,GenBank,,,"Cai,A., Aeschbacher,T., Manhas,S.","Gilead Sciences, Clinical Virology",USA,2024-10-13,HRSV/A/Texas.USA/79312/2005,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15221,complete,,,,USA,USA,,Homo sapiens,blood,2005,,,"Human respiratory syncytial virus A isolate HRSV/A/Texas.USA/79312/2005, complete genome"
OQ276110,Human respiratory syncytial virus A,GenBank,,,"Wilkins,D., Langedijk,A.C., Lebbink,R.J., Morehouse,C.A., Abram,M.E., Ahani,B., Aksyuk,A.A., Baraldi,E., Brady,T., Chen,A.T., Chi,H., Choi,E.H., Cohen,R., Danilenko,D.M., Gopalakrishnan,V., Greenough,A., Heikkinen,T., Hosoya,M., Keller,C., Kelly,E.J., Kragten-Tabatabaie,L., Martinon-Torres,F., Mascarenas-de Los Santos,A.H., Nunes,M.C., Palomino,M.A., Papenburg,J., Pernica,J.M., Richmond,P., Stein,R.T., Tuffy,K.M., Verwey,C., Esser,M.T., Tabor,D.E., Bont,L.J.","Astrazeneca, Early Vaccines & Immune Therapies",USA,2023-03-05,330104017,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),1725,partial,,,,France,France,,Homo sapiens,,2021-09-02,,,"Human respiratory syncytial virus A isolate 330104017 fusion glycoprotein (F) gene, complete cds"
MF445766,Human respiratory syncytial virus A,GenBank,set:MF445766,,"Su,Y., Wu,Y., Tian,R., Liang,G.","Fujian Provincial Hospital, Department of Clinical Laboratory",China,2019-12-31,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),966,complete,,,,China,China,,Homo sapiens,oronasopharynx,2013-12-17,,,"Human respiratory syncytial virus A strain FJ131217-27 attachment glycoprotein (G) gene, complete cds"
PP377527,Human respiratory syncytial virus A,GenBank,,,"Langedijk,A.C., Lebbink,R.J., Bont,L.J., Evers,A.","UMC Utrecht, Paediatric Infectious Diseases",Netherlands,2024-04-09,270102041,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15223,complete,,,,South Africa,South Africa,,Homo sapiens,,2019-04-17,,,"UNVERIFIED: Human respiratory syncytial virus A isolate 270102041, complete genome"
KF156392,Human respiratory syncytial virus A,GenBank,set:KF156392,,"Agoti,C.N., Mayieka,L.M., Otieno,J.R., Ahmed,J.A., Fields,B.S., Waiboci,L.W., Nyoka,R., Eidex,R.B., Marano,N., Burton,W., Montgomery,J.M., Breiman,R.F., Nokes,D.J., Mayieka,L., Fields,B., Waiboci,L.B., Eidex,R., Morano,N., Montgomery,J., Breiman,R.","KEMRI-Wellcome Trust Research Collaborative Programme, Epidemiology and Demography",Kenya,2013-11-30,,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),621,partial,,,1,Kenya,Kenya,,Homo sapiens,,2008-08-11,,,"Human respiratory syncytial virus A strain KEN/DHH1044/11-08-2008 attachment protein (G) gene, partial cds"
PQ763132,Human respiratory syncytial virus A,GenBank,,,"Fourati,S., Rameix Welti,M.-A.","Hospital Henri Mondor - APHP, Department of Virology",France,2024-12-18,032-0017,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15176,partial,,,,France,France,,Homo sapiens,,2023-12-27,,,"Human respiratory syncytial virus A isolate 032-0017, partial genome"
MH182043,Human respiratory syncytial virus A,GenBank,set:MH182043,,"Otieno,J.R., Kamau,E.M., Oketch,J.W., Ngoi,J.M., Gichuki,A.M., Binter,S., Otieno,G.P., Ngama,M., Agoti,C.N., Cane,P.A., Kellam,P., Cotten,M., Lemey,P., Nokes,D.J.","KEMRI-Wellcome Trust Research Programme, Epidemiology and Demography Department",Kenya,2018-09-28,KEN/KILIFI/WGS/1307_26/02/2015,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15033,partial,,,1,Kenya,Kenya,,Homo sapiens,,2015-02-26,,,"Human respiratory syncytial virus A isolate KEN/KILIFI/WGS/1307_26/02/2015, partial genome"
PV178325,Human respiratory syncytial virus A,GenBank,,SRR28460633,"Paull,J., Messer,K., Adams,G., Nabatanzi,D., Dobbins,S., Tomkins-Tinch,C., Mboowa,G., Luebbert,L., Worby,C., Wewior,N., Samani,P., DeRuff,K., Blumenstiel,B., Moreno,G., Earl,A., Gnirke,A., MacInnis,B., Sabeti,P., Lemieux,J., Park,D.","Broad Institute of MIT and Harvard, Infectious Disease and Microbiome Program",USA,2025-03-04,RSV-A/human/USA/MA-Broad_MGH-16602/2023,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),15175,partial,,,,USA: Massachusetts,USA,MA,Homo sapiens,,2023-12-15,SAMN40079308,PRJNA1052714,"Human respiratory syncytial virus A isolate RSV-A/human/USA/MA-Broad_MGH-16602/2023 nonstructural protein 1 (NS1), nonstructural protein 2 (NS2), nucleoprotein (N), phosphoprotein (P), matrix protein (M), small hydrophobic protein (SH), attachment glycoprotein (G), fusion glycoprotein (F), M2-1 protein (M2-1), M2-2 protein (M2-2), and RNA-dependent RNA polymerase (L) genes, complete cds"
KX946255,Human respiratory syncytial virus A,GenBank,set:KX946255,,"Yoshihara,K., Le,M.N., Nagasawa,K., Tsukagoshi,H., Nguyen,H.A., Toizumi,M., Moriuchi,H., Hashizume,M., Ariyoshi,K., Dang,D.A., Kimura,H., Yoshida,L.M., Nhat Le,M., Yoshida,L.-M.","Institute of Tropical Medicine, Nagasaki University, Department of Paediatric Infectious Diseases",Japan,2016-10-24,NhaTrang/ARI-3653/2012,Orthopneumovirus hominis,Orthopneumovirus,Pneumoviridae,ssRNA(-),336,partial,,,1,Viet Nam,Viet Nam,,Homo sapiens,oronasopharynx,2012-08,,,"Human respiratory syncytial virus A isolate NhaTrang/ARI-3653/2012 attachment glycoprotein (G) gene, partial cds"
