"index"	"sample"	"cluster"	"step"	"(annotation) subject"	"(annotation) pident"	"(annotation) qlen"	"(annotation) slen"	"(annotation) length"	"(annotation) mismatch"	"(annotation) gapopen"	"(annotation) qstart"	"(annotation) qend"	"(annotation) sstart"	"(annotation) send"	"(annotation) evalue"	"(annotation) bitscore"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(annotation) % contig aligned"	"(blast) subject"	"(blast) subject title"	"(blast) pident"	"(blast) qlen"	"(blast) slen"	"(blast) length"	"(blast) mismatch"	"(blast) gapopen"	"(blast) qstart"	"(blast) qend"	"(blast) sstart"	"(blast) send"	"(blast) evalue"	"(blast) bitscore"	"(cluster) taxon-id"	"(cluster) centroid"	"(cluster) number of members"	"(cluster) cumulative read depth - spades [%]"	"(cluster) cumulative read depth - megahit [%]"	"(cluster) cumulative read depth - trinity [%]"	"(cluster) members"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(samtools Raw) total length"	"(samtools Raw) average length"	"(samtools Raw) average quality"	"(samtools Raw) error rate"	"(samtools Raw) mismatches"	"(samtools Raw) reads MQ0"	"(samtools Raw) reads mapped (R1+R2)"	"(samtools Raw) reads mapped %"	"(samtools Raw) reads unmapped (R1+R2)"	"(samtools Raw) reads unmapped %"	"(samtools Raw) reads QC failed"	"(samtools Raw) reads QC failed %"	"(samtools Raw) reads paired"	"(samtools Raw) reads paired %"	"(samtools Raw) reads properly paired"	"(samtools Raw) reads properly paired %"	"(samtools Raw) reads duplicated"	"(samtools Raw) reads duplicated %"	"(samtools Raw) non primary alignments"	"(samtools Raw) supplementary alignments"	"(samtools Raw) outward oriented pairs"	"(samtools Raw) inward oriented pairs"	"(samtools Raw) insert size average"	"(samtools Raw) insert size standard deviation"	"(samtools Raw) bases mapped"	"(samtools Raw) bases mapped cigar"	"(samtools Raw) bases trimmed"	"(samtools Raw) bases duplicated"	"(picard) unpaired reads examined"	"(picard) read pair optical duplicates"	"(picard) unmapped reads (R1+R2)"	"(picard) estimated library size"	"(picard) unpaired read duplicates"	"(picard) secondary or supplementary rds"	"(picard) read pairs examined"	"(picard) read pair duplicates"	"(picard) % duplication"	"(picard) library"	"(samtools Post-dedup) total length"	"(samtools Post-dedup) average length"	"(samtools Post-dedup) average quality"	"(samtools Post-dedup) error rate"	"(samtools Post-dedup) mismatches"	"(samtools Post-dedup) reads MQ0"	"(samtools Post-dedup) reads mapped (R1+R2)"	"(samtools Post-dedup) reads mapped %"	"(samtools Post-dedup) reads unmapped (R1+R2)"	"(samtools Post-dedup) reads unmapped %"	"(samtools Post-dedup) reads QC failed"	"(samtools Post-dedup) reads QC failed %"	"(samtools Post-dedup) reads paired"	"(samtools Post-dedup) reads paired %"	"(samtools Post-dedup) reads properly paired"	"(samtools Post-dedup) reads properly paired %"	"(samtools Post-dedup) reads duplicated"	"(samtools Post-dedup) reads duplicated %"	"(samtools Post-dedup) non primary alignments"	"(samtools Post-dedup) supplementary alignments"	"(samtools Post-dedup) outward oriented pairs"	"(samtools Post-dedup) inward oriented pairs"	"(samtools Post-dedup) insert size average"	"(samtools Post-dedup) insert size standard deviation"	"(samtools Post-dedup) bases mapped"	"(samtools Post-dedup) bases mapped cigar"	"(samtools Post-dedup) bases trimmed"	"(samtools Post-dedup) bases duplicated"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools) number of indels"	"(bcftools) number of samples"	"(bcftools) number of SNPs"	"(bcftools) number of MNPs"	"(bcftools) number of no-ALTs"	"(bcftools) number of records"	"(bcftools) number of others"	"(bcftools) number of multiallelic sites"	"(bcftools) number of multiallelic SNP sites"	"(bcftools) number of transversions"	"(bcftools) transversion in 1st alternative"	"(bcftools) number of transitions"	"(bcftools) transistion in 1st alternative"	"(bcftools) transistions/transversions ratio"	"(bcftools) transition/transversion in 1st alternative"	"(bcftools) substitution T->C"	"(bcftools) substitution A->C"	"(bcftools) substitution C->A"	"(bcftools) substitution G->T"	"(bcftools) substitution A->T"	"(bcftools) substitution C->T"	"(bcftools) substitution T->G"	"(bcftools) substitution T->A"	"(bcftools) substitution G->C"	"(bcftools) substitution C->G"	"(bcftools) substitution G->A"	"(bcftools) substitution A->G"	"(general_stats) mosdepth Mean read depth"	"(general_stats) mosdepth Min read depth"	"(general_stats) mosdepth Max read depth"	"(general_stats) mosdepth Median read depth"	"(general_stats) mosdepth 1X coverage"	"(general_stats) mosdepth 5X coverage"	"(general_stats) mosdepth 10X coverage"	"(general_stats) mosdepth 50X coverage"	"(general_stats) mosdepth 100X coverage"	"(general_stats) mosdepth 200X coverage"	"(general_stats) mosdepth 500X coverage"	"(general_stats) mosdepth 750X coverage"	"(general_stats) mosdepth 1000X coverage"
"AY835773.1.9090_cl2_it2"	"AY835773.1.9090"	"cl2"	"it2"	"AY835773:AY835773;"	"1.0"	"9755"	"9754"	"2595"	"0"	"0"	"6222"	"8816"	"6221"	"8815"	"0.0"	"1770"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"26.6"	"acc|NEIGHBOR|AY835773.1|HIV-1"	"acc|NEIGHBOR|AY835773.1|HIV-1 isolate 5082-94 clone pbf28 from USA, complete genome|Human immunodeficiency virus 1|VRL|26-JUL-2016"	"99.99"	"9755"	"9754"	"9634"	"0"	"1"	"16"	"9649"	"16"	"9648"	"0.0"	"17784.0"	11676	"acc-NEIGHBOR-AY835773.1-HIV-1"	14	51.23	51.36	0.0	"NODE_1_length_9712_cov_17.417214,k141_1,k141_12,k141_13,k141_14,k141_17,k141_2,k141_3,k141_4,k141_5,k141_6,k141_7,k141_8,k141_9"	121.0	1.24	"1240.39"	949354.0	301.0	32.6	0.04581497	41601.0	1.0	3154.0	100.0	0.0	0.0	0.0	0.0	3154.0	100.0	3122.0	98.9854153455929	0.0	0.0	0.0	43.0	8.0	1568.0	753.5	83.2	949354.0	908022.0	0.0	0.0	0.0	0.0	0.0	""	0.0	43.0	1577.0	0.0	0.0	"Unknown Library"	949354.0	301.0	32.6	0.04581497	41601.0	1.0	3154.0	100.0	0.0	0.0	0.0	0.0	3154.0	100.0	3122.0	98.9854153455929	0.0	0.0	0.0	43.0	8.0	1568.0	753.5	83.2	949354.0	908022.0	0.0	0.0	11.0	875.0	12.0	23.0	1.0	875.0	0.0	0.0	898.0	0.0	0.0	0.0	330.0	330.0	545.0	545.0	1.65	1.65	99.0	55.0	62.0	33.0	44.0	101.0	34.0	49.0	19.0	34.0	190.0	155.0	92.89	0.0	129.0	102.0	99.0	99.0	98.0	88.0	56.00000000000001	0.0	0.0	0.0	0.0
"AY835773.1.9090_cl2_itvariant-calling"	"AY835773.1.9090"	"cl2"	"itvariant-calling"	"AY835773:AY835773;"	"0.969"	"9750"	"9754"	"3009"	"93"	"0"	"2106"	"5114"	"2106"	"5114"	"0.0"	"2019"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"30.86"	"acc|NEIGHBOR|AY835773.1|HIV-1"	"acc|NEIGHBOR|AY835773.1|HIV-1 isolate 5082-94 clone pbf28 from USA, complete genome|Human immunodeficiency virus 1|VRL|26-JUL-2016"	"97.404"	"9750"	"9754"	"9631"	"246"	"1"	"16"	"9642"	"16"	"9646"	"0.0"	"16460.0"	11676	"acc-NEIGHBOR-AY835773.1-HIV-1"	14	51.23	51.36	0.0	"NODE_1_length_9712_cov_17.417214,k141_1,k141_12,k141_13,k141_14,k141_17,k141_2,k141_3,k141_4,k141_5,k141_6,k141_7,k141_8,k141_9"	157.0	1.61	"1610.26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"AY835773.1.9090_cl3_consensus"	"AY835773.1.9090"	"cl3"	"consensus"	"MN090192:MN090192;"	"0.998"	"9234"	"9089"	"2772"	"6"	"0"	"1598"	"4369"	"1418"	"4189"	"0.0"	"1909"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"30.02"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.967"	"9234"	"9232"	"9202"	"1"	"1"	"30"	"9231"	"30"	"9229"	"0.0"	"16977.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	5	48.77	48.6	0.0	"NODE_2_length_9050_cov_17.470806,k141_10,k141_11,k141_15,k141_16"	32.0	0.36	"357.37"	949354.0	301.0	32.6	0.04841034	43778.0	0.0	3154.0	100.0	0.0	0.0	0.0	0.0	3154.0	100.0	3054.0	96.8294229549778	0.0	0.0	0.0	51.0	48.0	1529.0	977.3	1247.3	949354.0	904311.0	0.0	0.0	0.0	0.0	0.0	""	0.0	51.0	1577.0	0.0	0.0	"Unknown Library"	949354.0	301.0	32.6	0.04841034	43778.0	0.0	3154.0	100.0	0.0	0.0	0.0	0.0	3154.0	100.0	3054.0	96.8294229549778	0.0	0.0	0.0	51.0	48.0	1529.0	977.3	1247.3	949354.0	904311.0	0.0	0.0	10.0	710.0	14.0	24.0	1.0	710.0	0.0	0.0	734.0	0.0	0.0	0.0	220.0	220.0	489.0	489.0	2.22	2.22	85.0	53.0	41.0	20.0	30.0	90.0	18.0	28.0	19.0	11.0	142.0	172.0	97.76	0.0	129.0	103.0	100.0	99.0	98.0	97.0	60.0	0.0	0.0	0.0	0.0
"AY835773.1.9090_cl3_it1"	"AY835773.1.9090"	"cl3"	"it1"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.902"	"9232"	"9232"	"9164"	"9"	"0"	"66"	"9229"	"66"	"9229"	"0.0"	"16873.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	5	48.77	48.6	0.0	"NODE_2_length_9050_cov_17.470806,k141_10,k141_11,k141_15,k141_16"	68.0	0.74	"736.57"	949354.0	301.0	32.6	0.0477995	43253.0	0.0	3154.0	100.0	0.0	0.0	0.0	0.0	3154.0	100.0	3054.0	96.8294229549778	0.0	0.0	0.0	50.0	48.0	1529.0	977.2	1247.3	949354.0	904884.0	0.0	0.0	0.0	0.0	0.0	""	0.0	50.0	1577.0	0.0	0.0	"Unknown Library"	949354.0	301.0	32.6	0.0477995	43253.0	0.0	3154.0	100.0	0.0	0.0	0.0	0.0	3154.0	100.0	3054.0	96.8294229549778	0.0	0.0	0.0	50.0	48.0	1529.0	977.2	1247.3	949354.0	904884.0	0.0	0.0	10.0	709.0	13.0	23.0	1.0	709.0	0.0	0.0	732.0	0.0	0.0	0.0	220.0	220.0	489.0	489.0	2.22	2.22	84.0	54.0	40.0	20.0	29.0	91.0	18.0	29.0	19.0	11.0	140.0	174.0	97.84	0.0	129.0	103.0	99.0	99.0	98.0	97.0	61.0	0.0	0.0	0.0	0.0
"AY835773.1.9090_cl3_it2"	"AY835773.1.9090"	"cl3"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.847"	"9232"	"9232"	"9164"	"14"	"0"	"66"	"9229"	"66"	"9229"	"0.0"	"16846.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	5	48.77	48.6	0.0	"NODE_2_length_9050_cov_17.470806,k141_10,k141_11,k141_15,k141_16"	68.0	0.74	"736.57"	949354.0	301.0	32.6	0.04785491	43361.0	0.0	3154.0	100.0	0.0	0.0	0.0	0.0	3154.0	100.0	3054.0	96.8294229549778	0.0	0.0	0.0	50.0	48.0	1529.0	977.2	1247.3	949354.0	906093.0	0.0	0.0	0.0	0.0	0.0	""	0.0	50.0	1577.0	0.0	0.0	"Unknown Library"	949354.0	301.0	32.6	0.04785491	43361.0	0.0	3154.0	100.0	0.0	0.0	0.0	0.0	3154.0	100.0	3054.0	96.8294229549778	0.0	0.0	0.0	50.0	48.0	1529.0	977.2	1247.3	949354.0	906093.0	0.0	0.0	10.0	711.0	13.0	23.0	1.0	711.0	0.0	0.0	734.0	0.0	0.0	0.0	220.0	220.0	491.0	491.0	2.23	2.23	84.0	53.0	41.0	20.0	28.0	91.0	18.0	30.0	19.0	11.0	144.0	172.0	97.95	0.0	129.0	103.0	99.0	99.0	98.0	97.0	61.0	0.0	0.0	0.0	0.0
"AY835773.1.9090_cl3_itvariant-calling"	"AY835773.1.9090"	"cl3"	"itvariant-calling"	"MN090280:MN090280;"	"0.972"	"9230"	"9289"	"3036"	"85"	"0"	"1596"	"4631"	"1609"	"4644"	"0.0"	"2048"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"97.239"	"9230"	"9232"	"9165"	"249"	"3"	"66"	"9227"	"66"	"9229"	"0.0"	"15562.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	5	48.77	48.6	0.0	"NODE_2_length_9050_cov_17.470806,k141_10,k141_11,k141_15,k141_16"	91.0	0.99	"985.92"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"AY835777.1.9394_cl3_consensus"	"AY835777.1.9394"	"cl3"	"consensus"	"AY835777:AY835777;"	"1.0"	"9703"	"9703"	"3009"	"0"	"0"	"2085"	"5093"	"2085"	"5093"	"0.0"	"2081"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"31.01"	"acc|NEIGHBOR|AY835777.1|HIV-1"	"acc|NEIGHBOR|AY835777.1|HIV-1 isolate 5018-83 clone pbf4 from USA, complete genome|Human immunodeficiency virus 1|VRL|26-JUL-2016"	"99.969"	"9703"	"9703"	"9677"	"3"	"0"	"3"	"9679"	"3"	"9679"	"0.0"	"17858.0"	11676	"acc-NEIGHBOR-AY835781.1-HIV-1"	3	51.11	50.82	0.0	"NODE_1_length_9677_cov_17.415812,k141_13,k141_14"	27.0	0.29	"288.57"	946946.0	301.0	32.6	0.04396103	40478.0	0.0	3146.0	100.0	0.0	0.0	0.0	0.0	3146.0	100.0	3140.0	99.80928162746345	0.0	0.0	0.0	29.0	0.0	1572.0	755.8	74.9	946946.0	920770.0	0.0	0.0	0.0	0.0	0.0	1236640.0	0.0	29.0	1573.0	1.0	0.000636	"Unknown Library"	946344.0	301.0	32.6	0.04397784	40467.0	0.0	3144.0	100.0	0.0	0.0	0.0	0.0	3144.0	100.0	3138.0	99.80916030534351	0.0	0.0	0.0	29.0	0.0	1571.0	755.8	75.0	946344.0	920168.0	0.0	0.0	6.0	855.0	5.0	11.0	1.0	855.0	0.0	0.0	866.0	0.0	0.0	0.0	338.0	338.0	515.0	515.0	1.52	1.52	90.0	52.0	69.0	33.0	39.0	82.0	39.0	44.0	34.0	28.0	184.0	159.0	94.65	0.0	127.0	103.0	100.0	99.0	99.0	90.0	60.0	0.0	0.0	0.0	0.0
"AY835777.1.9394_cl3_it1"	"AY835777.1.9394"	"cl3"	"it1"	"AY835777:AY835777;"	"1.0"	"9703"	"9703"	"3009"	"0"	"0"	"2085"	"5093"	"2085"	"5093"	"0.0"	"2081"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"31.01"	"acc|NEIGHBOR|AY835777.1|HIV-1"	"acc|NEIGHBOR|AY835777.1|HIV-1 isolate 5018-83 clone pbf4 from USA, complete genome|Human immunodeficiency virus 1|VRL|26-JUL-2016"	"100.0"	"9703"	"9703"	"9631"	"0"	"0"	"16"	"9646"	"16"	"9646"	"0.0"	"17786.0"	11676	"acc-NEIGHBOR-AY835781.1-HIV-1"	3	51.11	50.82	0.0	"NODE_1_length_9677_cov_17.415812,k141_13,k141_14"	70.0	0.72	"721.43"	946946.0	301.0	32.6	0.04370754	40240.0	0.0	3146.0	100.0	0.0	0.0	0.0	0.0	3146.0	100.0	3140.0	99.80928162746345	0.0	0.0	0.0	29.0	0.0	1572.0	755.7	75.0	946946.0	920665.0	0.0	0.0	0.0	0.0	0.0	1236640.0	0.0	29.0	1573.0	1.0	0.000636	"Unknown Library"	946344.0	301.0	32.6	0.04372418	40229.0	0.0	3144.0	100.0	0.0	0.0	0.0	0.0	3144.0	100.0	3138.0	99.80916030534351	0.0	0.0	0.0	29.0	0.0	1571.0	755.7	75.0	946344.0	920063.0	0.0	0.0	6.0	659.0	5.0	11.0	1.0	659.0	0.0	0.0	670.0	0.0	0.0	0.0	214.0	214.0	445.0	445.0	2.08	2.08	77.0	32.0	50.0	17.0	26.0	70.0	21.0	32.0	22.0	14.0	160.0	138.0	94.64	0.0	127.0	103.0	99.0	99.0	99.0	90.0	60.0	0.0	0.0	0.0	0.0
"AY835777.1.9394_cl3_it2"	"AY835777.1.9394"	"cl3"	"it2"	"AY835777:AY835777;"	"1.0"	"9703"	"9703"	"3009"	"0"	"0"	"2085"	"5093"	"2085"	"5093"	"0.0"	"2081"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"31.01"	"acc|NEIGHBOR|AY835777.1|HIV-1"	"acc|NEIGHBOR|AY835777.1|HIV-1 isolate 5018-83 clone pbf4 from USA, complete genome|Human immunodeficiency virus 1|VRL|26-JUL-2016"	"100.0"	"9703"	"9703"	"9631"	"0"	"0"	"16"	"9646"	"16"	"9646"	"0.0"	"17786.0"	11676	"acc-NEIGHBOR-AY835781.1-HIV-1"	3	51.11	50.82	0.0	"NODE_1_length_9677_cov_17.415812,k141_13,k141_14"	72.0	0.74	"742.04"	946946.0	301.0	32.6	0.04370664	40239.0	0.0	3146.0	100.0	0.0	0.0	0.0	0.0	3146.0	100.0	3140.0	99.80928162746345	0.0	0.0	0.0	29.0	0.0	1572.0	755.7	75.0	946946.0	920661.0	0.0	0.0	0.0	0.0	0.0	1236640.0	0.0	29.0	1573.0	1.0	0.000636	"Unknown Library"	946344.0	301.0	32.6	0.04372328	40228.0	0.0	3144.0	100.0	0.0	0.0	0.0	0.0	3144.0	100.0	3138.0	99.80916030534351	0.0	0.0	0.0	29.0	0.0	1571.0	755.7	75.0	946344.0	920059.0	0.0	0.0	6.0	659.0	5.0	11.0	1.0	659.0	0.0	0.0	670.0	0.0	0.0	0.0	214.0	214.0	445.0	445.0	2.08	2.08	77.0	32.0	50.0	17.0	26.0	70.0	21.0	32.0	22.0	14.0	160.0	138.0	94.64	0.0	127.0	103.0	99.0	99.0	99.0	90.0	60.0	0.0	0.0	0.0	0.0
"AY835777.1.9394_cl3_itvariant-calling"	"AY835777.1.9394"	"cl3"	"itvariant-calling"	"AY835777:AY835777;"	"0.981"	"9703"	"9703"	"3009"	"57"	"0"	"2085"	"5093"	"2085"	"5093"	"0.0"	"2049"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"31.01"	"acc|NEIGHBOR|AY835777.1|HIV-1"	"acc|NEIGHBOR|AY835777.1|HIV-1 isolate 5018-83 clone pbf4 from USA, complete genome|Human immunodeficiency virus 1|VRL|26-JUL-2016"	"97.446"	"9703"	"9703"	"9632"	"244"	"2"	"16"	"9646"	"16"	"9646"	"0.0"	"16467.0"	11676	"acc-NEIGHBOR-AY835781.1-HIV-1"	3	51.11	50.82	0.0	"NODE_1_length_9677_cov_17.415812,k141_13,k141_14"	95.0	0.99	"989.38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"AY835777.1.9394_cl6_consensus"	"AY835777.1.9394"	"cl6"	"consensus"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.978"	"9232"	"9232"	"9050"	"2"	"0"	"180"	"9229"	"180"	"9229"	"0.0"	"16705.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	48.89	48.8	0.0	"NODE_2_length_9050_cov_17.470806,k141_15"	184.0	1.99	"1993.07"	946946.0	301.0	32.6	0.04570568	41976.0	1.0	3146.0	100.0	0.0	0.0	0.0	0.0	3146.0	100.0	3048.0	96.88493324856961	0.0	0.0	0.0	55.0	46.0	1526.0	973.9	1222.2	946946.0	918398.0	0.0	0.0	0.0	0.0	0.0	1236640.0	0.0	55.0	1573.0	1.0	0.000636	"Unknown Library"	946344.0	301.0	32.6	0.04565417	41904.0	1.0	3144.0	100.0	0.0	0.0	0.0	0.0	3144.0	100.0	3046.0	96.88295165394402	0.0	0.0	0.0	55.0	46.0	1525.0	974.1	1222.6	946344.0	917857.0	0.0	0.0	5.0	676.0	6.0	11.0	1.0	676.0	0.0	0.0	687.0	0.0	0.0	0.0	219.0	219.0	452.0	452.0	2.06	2.06	73.0	50.0	33.0	22.0	32.0	79.0	16.0	29.0	14.0	23.0	138.0	162.0	99.35	0.0	129.0	104.0	98.0	98.0	98.0	97.0	63.0	0.0	0.0	0.0	0.0
"AY835777.1.9394_cl6_it1"	"AY835777.1.9394"	"cl6"	"it1"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.845"	"9232"	"9232"	"9050"	"14"	"0"	"180"	"9229"	"180"	"9229"	"0.0"	"16635.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	48.89	48.8	0.0	"NODE_2_length_9050_cov_17.470806,k141_15"	180.0	1.96	"1960.57"	946946.0	301.0	32.6	0.04522129	41576.0	1.0	3146.0	100.0	0.0	0.0	0.0	0.0	3146.0	100.0	3050.0	96.94850603941512	0.0	0.0	0.0	55.0	45.0	1527.0	969.2	1209.3	946946.0	919390.0	0.0	0.0	0.0	0.0	0.0	1236640.0	0.0	55.0	1573.0	1.0	0.000636	"Unknown Library"	946344.0	301.0	32.6	0.04516955	41504.0	1.0	3144.0	100.0	0.0	0.0	0.0	0.0	3144.0	100.0	3048.0	96.94656488549617	0.0	0.0	0.0	55.0	45.0	1526.0	969.4	1209.7	946344.0	918849.0	0.0	0.0	5.0	673.0	6.0	11.0	1.0	673.0	0.0	0.0	684.0	0.0	0.0	0.0	219.0	219.0	454.0	454.0	2.07	2.07	74.0	51.0	32.0	22.0	30.0	79.0	16.0	31.0	14.0	23.0	139.0	162.0	99.46	0.0	129.0	104.0	98.0	98.0	98.0	97.0	63.0	0.0	0.0	0.0	0.0
