"index"	"sample"	"cluster"	"step"	"(annotation) subject"	"(annotation) pident"	"(annotation) qlen"	"(annotation) slen"	"(annotation) length"	"(annotation) mismatch"	"(annotation) gapopen"	"(annotation) qstart"	"(annotation) qend"	"(annotation) sstart"	"(annotation) send"	"(annotation) evalue"	"(annotation) bitscore"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(annotation) % contig aligned"	"(blast) subject"	"(blast) subject title"	"(blast) pident"	"(blast) qlen"	"(blast) slen"	"(blast) length"	"(blast) mismatch"	"(blast) gapopen"	"(blast) qstart"	"(blast) qend"	"(blast) sstart"	"(blast) send"	"(blast) evalue"	"(blast) bitscore"	"(cluster) taxon-id"	"(cluster) centroid"	"(cluster) number of members"	"(cluster) cumulative read depth - spades [%]"	"(cluster) cumulative read depth - megahit [%]"	"(cluster) cumulative read depth - trinity [%]"	"(cluster) members"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(samtools Raw) total length"	"(samtools Raw) average length"	"(samtools Raw) average quality"	"(samtools Raw) error rate"	"(samtools Raw) mismatches"	"(samtools Raw) reads MQ0"	"(samtools Raw) reads mapped (R1+R2)"	"(samtools Raw) reads mapped %"	"(samtools Raw) reads unmapped (R1+R2)"	"(samtools Raw) reads unmapped %"	"(samtools Raw) reads QC failed"	"(samtools Raw) reads QC failed %"	"(samtools Raw) reads paired"	"(samtools Raw) reads paired %"	"(samtools Raw) reads properly paired"	"(samtools Raw) reads properly paired %"	"(samtools Raw) reads duplicated"	"(samtools Raw) reads duplicated %"	"(samtools Raw) non primary alignments"	"(samtools Raw) supplementary alignments"	"(samtools Raw) outward oriented pairs"	"(samtools Raw) inward oriented pairs"	"(samtools Raw) insert size average"	"(samtools Raw) insert size standard deviation"	"(samtools Raw) bases mapped"	"(samtools Raw) bases mapped cigar"	"(samtools Raw) bases trimmed"	"(samtools Raw) bases duplicated"	"(picard) unpaired reads examined"	"(picard) read pair optical duplicates"	"(picard) unmapped reads (R1+R2)"	"(picard) estimated library size"	"(picard) unpaired read duplicates"	"(picard) secondary or supplementary rds"	"(picard) read pairs examined"	"(picard) read pair duplicates"	"(picard) % duplication"	"(picard) library"	"(samtools Post-dedup) total length"	"(samtools Post-dedup) average length"	"(samtools Post-dedup) average quality"	"(samtools Post-dedup) error rate"	"(samtools Post-dedup) mismatches"	"(samtools Post-dedup) reads MQ0"	"(samtools Post-dedup) reads mapped (R1+R2)"	"(samtools Post-dedup) reads mapped %"	"(samtools Post-dedup) reads unmapped (R1+R2)"	"(samtools Post-dedup) reads unmapped %"	"(samtools Post-dedup) reads QC failed"	"(samtools Post-dedup) reads QC failed %"	"(samtools Post-dedup) reads paired"	"(samtools Post-dedup) reads paired %"	"(samtools Post-dedup) reads properly paired"	"(samtools Post-dedup) reads properly paired %"	"(samtools Post-dedup) reads duplicated"	"(samtools Post-dedup) reads duplicated %"	"(samtools Post-dedup) non primary alignments"	"(samtools Post-dedup) supplementary alignments"	"(samtools Post-dedup) outward oriented pairs"	"(samtools Post-dedup) inward oriented pairs"	"(samtools Post-dedup) insert size average"	"(samtools Post-dedup) insert size standard deviation"	"(samtools Post-dedup) bases mapped"	"(samtools Post-dedup) bases mapped cigar"	"(samtools Post-dedup) bases trimmed"	"(samtools Post-dedup) bases duplicated"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools) number of indels"	"(bcftools) number of samples"	"(bcftools) number of SNPs"	"(bcftools) number of MNPs"	"(bcftools) number of no-ALTs"	"(bcftools) number of records"	"(bcftools) number of others"	"(bcftools) number of multiallelic sites"	"(bcftools) number of multiallelic SNP sites"	"(bcftools) number of transversions"	"(bcftools) transversion in 1st alternative"	"(bcftools) number of transitions"	"(bcftools) transistion in 1st alternative"	"(bcftools) transistions/transversions ratio"	"(bcftools) transition/transversion in 1st alternative"	"(bcftools) substitution T->C"	"(bcftools) substitution A->C"	"(bcftools) substitution C->A"	"(bcftools) substitution G->T"	"(bcftools) substitution A->T"	"(bcftools) substitution C->T"	"(bcftools) substitution T->G"	"(bcftools) substitution T->A"	"(bcftools) substitution G->C"	"(bcftools) substitution C->G"	"(bcftools) substitution G->A"	"(bcftools) substitution A->G"	"(general_stats) mosdepth Mean read depth"	"(general_stats) mosdepth Min read depth"	"(general_stats) mosdepth Max read depth"	"(general_stats) mosdepth Median read depth"	"(general_stats) mosdepth 1X coverage"	"(general_stats) mosdepth 5X coverage"	"(general_stats) mosdepth 10X coverage"	"(general_stats) mosdepth 50X coverage"	"(general_stats) mosdepth 100X coverage"	"(general_stats) mosdepth 200X coverage"	"(general_stats) mosdepth 500X coverage"	"(general_stats) mosdepth 750X coverage"	"(general_stats) mosdepth 1000X coverage"
"MN090741.1.8686_cl0_it2"	"MN090741.1.8686"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.967"	"9232"	"9232"	"9017"	"3"	"0"	"180"	"9196"	"180"	"9196"	"0.0"	"16635.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	3	50.69	50.69	0.0	"NODE_1_length_9050_cov_17.470806,k141_0,k141_2"	213.0	2.32	"2318.02"	913234.0	301.0	32.6	0.05533801	46127.0	0.0	3028.0	99.8022412656559	6.0	0.1977587343441002	0.0	0.0	3034.0	100.0	3012.0	99.2748846407383	0.0	0.0	0.0	58.0	0.0	1510.0	748.3	89.7	911428.0	833550.0	0.0	0.0	6.0	0.0	6.0	""	1.0	58.0	1511.0	0.0	0.00033	"Unknown Library"	912933.0	301.0	32.6	0.0553247	46107.0	0.0	3027.0	99.80217606330366	6.0	0.19782393669634024	0.0	0.0	3033.0	100.0	3012.0	99.30761622156281	0.0	0.0	0.0	58.0	0.0	1510.0	748.3	89.7	911127.0	833389.0	0.0	0.0	4.0	934.0	8.0	12.0	1.0	934.0	0.0	0.0	946.0	0.0	0.0	0.0	219.0	219.0	715.0	715.0	3.26	3.26	93.0	56.0	44.0	17.0	40.0	85.0	15.0	21.0	21.0	5.0	367.0	170.0	90.24	0.0	129.0	102.0	98.0	98.0	97.0	90.0	54.0	0.0	0.0	0.0	0.0
"MN090741.1.8686_cl1_it2"	"MN090741.1.8686"	"cl1"	"it2"	"MN090741:MN090741;"	"1.0"	"9052"	"9031"	"579"	"0"	"0"	"6030"	"6608"	"6014"	"6592"	"3.07e-126"	"399"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"6.4"	"acc|NEIGHBOR|MN090741.1|HIV-1"	"acc|NEIGHBOR|MN090741.1|HIV-1 isolate 9254_W12_2H24 from Germany, complete genome|Human immunodeficiency virus 1|VRL|24-JUL-2019"	"99.933"	"9052"	"9031"	"8961"	"3"	"1"	"54"	"9011"	"35"	"8995"	"0.0"	"16512.0"	11676	"acc-GENBANK-MK115981.1-HIV-1"	2	49.31	49.31	0.0	"NODE_2_length_8994_cov_17.701026,k141_1"	93.0	1.04	"1038.44"	913234.0	301.0	32.6	0.05593378	46691.0	1.0	3031.0	99.90112063282794	3.0	0.0988793671720501	0.0	0.0	3034.0	100.0	3016.0	99.4067237969677	0.0	0.0	0.0	65.0	0.0	1512.0	745.1	90.3	912331.0	834755.0	0.0	0.0	3.0	0.0	3.0	""	1.0	65.0	1514.0	0.0	0.00033	"Unknown Library"	912933.0	301.0	32.6	0.05591821	46669.0	1.0	3030.0	99.90108803165182	3.0	0.09891196834817012	0.0	0.0	3033.0	100.0	3016.0	99.43949884602704	0.0	0.0	0.0	65.0	0.0	1512.0	745.1	90.3	912030.0	834594.0	0.0	0.0	8.0	921.0	2.0	10.0	1.0	921.0	0.0	0.0	931.0	0.0	0.0	0.0	212.0	212.0	709.0	709.0	3.34	3.34	84.0	42.0	56.0	14.0	18.0	92.0	17.0	39.0	5.0	21.0	168.0	365.0	92.07	0.0	129.0	102.0	99.0	99.0	98.0	92.0	55.00000000000001	0.0	0.0	0.0	0.0
"MN187301.1.8686_cl2_it2"	"MN187301.1.8686"	"cl2"	"it2"	"MN187301:MN187301;"	"1.0"	"9531"	"9531"	"3009"	"0"	"0"	"1961"	"4969"	"1961"	"4969"	"0.0"	"2081"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"31.57"	"acc|NEIGHBOR|MN187301.1|HIV-1"	"acc|NEIGHBOR|MN187301.1|HIV-1 isolate D9451 from Japan, complete genome|Human immunodeficiency virus 1|VRL|26-AUG-2019"	"99.989"	"9531"	"9531"	"9290"	"1"	"0"	"40"	"9329"	"40"	"9329"	"0.0"	"17152.0"	11676	"acc-NEIGHBOR-MN187301.1-HIV-1"	2	50.67	0.03	0.0	"NODE_1_length_9326_cov_17.726492,k141_2"	241.0	2.54	"2539.08"	938518.0	301.0	32.6	0.04959285	41145.0	22.0	3026.0	97.04939063502245	92.0	2.95060936497755	0.0	0.0	3118.0	100.0	2958.0	94.86850545221296	0.0	0.0	0.0	25.0	23.0	1485.0	851.1	894.7	910826.0	829656.0	0.0	0.0	6.0	0.0	92.0	""	1.0	25.0	1510.0	0.0	0.00033	"Unknown Library"	938217.0	301.0	32.6	0.04956702	41109.0	22.0	3025.0	97.04844401668271	92.0	2.9515559833172924	0.0	0.0	3117.0	100.0	2958.0	94.89894128970164	0.0	0.0	0.0	25.0	23.0	1485.0	851.1	894.7	910525.0	829362.0	0.0	0.0	13.0	880.0	8.0	21.0	1.0	880.0	0.0	0.0	901.0	0.0	0.0	0.0	292.0	292.0	586.0	586.0	2.01	2.01	119.0	53.0	64.0	26.0	33.0	113.0	27.0	45.0	25.0	19.0	177.0	177.0	86.84	0.0	134.0	99.0	97.0	97.0	97.0	88.0	47.0	0.0	0.0	0.0	0.0
"MN187301.1.8686_cl4_it2"	"MN187301.1.8686"	"cl4"	"it2"	"MN090192:MN090192;"	"1.0"	"9231"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.802"	"9231"	"9232"	"9112"	"17"	"1"	"66"	"9176"	"66"	"9177"	"0.0"	"16726.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	3	49.33	49.2	0.0	"NODE_2_length_9050_cov_17.470806,k141_3,k141_4"	120.0	1.3	"1299.97"	938518.0	301.0	32.6	0.05111612	42077.0	16.0	3009.0	96.50416933932007	109.0	3.495830660679923	0.0	0.0	3118.0	100.0	2930.0	93.97049390635023	0.0	0.0	0.0	47.0	29.0	1468.0	888.4	1003.9	905709.0	823165.0	0.0	0.0	15.0	0.0	109.0	""	1.0	47.0	1497.0	0.0	0.000332	"Unknown Library"	938217.0	301.0	32.6	0.05109849	42049.0	16.0	3008.0	96.50304780237407	109.0	3.496952197625922	0.0	0.0	3117.0	100.0	2930.0	94.00064164260506	0.0	0.0	0.0	47.0	29.0	1468.0	888.4	1003.9	905408.0	822901.0	0.0	0.0	9.0	842.0	11.0	20.0	1.0	842.0	0.0	0.0	862.0	0.0	0.0	0.0	277.0	277.0	565.0	565.0	2.04	2.04	109.0	61.0	51.0	27.0	37.0	112.0	23.0	34.0	20.0	24.0	175.0	169.0	89.07	0.0	133.0	99.0	99.0	99.0	98.0	94.0	49.0	0.0	0.0	0.0	0.0
"MN187301.1.8686_cl5_it2"	"MN187301.1.8686"	"cl5"	"it2"	"MN187301:MN187301;"	"1.0"	"9104"	"9531"	"2595"	"0"	"0"	"3169"	"5763"	"6070"	"8664"	"0.0"	"1788"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"28.5"	"acc|NEIGHBOR|MN187301.1|HIV-1"	"acc|NEIGHBOR|MN187301.1|HIV-1 isolate D9451 from Japan, complete genome|Human immunodeficiency virus 1|VRL|26-AUG-2019"	"99.924"	"9104"	"9531"	"6585"	"4"	"1"	"1"	"6584"	"2902"	"9486"	"0.0"	"12131.0"	11676	"k141_1"	0	0.0	50.74	0.0	""	0.0	0.0	"0.00"	938518.0	301.0	32.6	0.0493931	40774.0	22.0	3020.0	96.85695958948044	98.0	3.1430404105195637	0.0	0.0	3118.0	100.0	2998.0	96.15137908915972	0.0	0.0	0.0	24.0	77.0	1428.0	1109.2	1601.4	909020.0	825500.0	0.0	0.0	6.0	0.0	98.0	""	1.0	24.0	1507.0	0.0	0.000331	"Unknown Library"	938217.0	301.0	32.6	0.04936707	40738.0	22.0	3019.0	96.85595123516202	98.0	3.144048764837985	0.0	0.0	3117.0	100.0	2998.0	96.18222649983959	0.0	0.0	0.0	24.0	77.0	1428.0	1109.2	1601.4	908719.0	825206.0	0.0	0.0	12.0	846.0	7.0	19.0	1.0	846.0	0.0	0.0	865.0	0.0	0.0	0.0	275.0	275.0	571.0	571.0	2.08	2.08	115.0	52.0	62.0	23.0	31.0	107.0	25.0	39.0	24.0	19.0	171.0	178.0	90.47	21.0	133.0	99.0	100.0	100.0	100.0	96.0	47.0	0.0	0.0	0.0	0.0
"MT191024.1.8889_cl0_it2"	"MT191024.1.8889"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.989"	"9232"	"9232"	"9022"	"1"	"0"	"180"	"9201"	"180"	"9201"	"0.0"	"16656.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	8	50.62	50.59	0.0	"NODE_2_length_9050_cov_17.470806,k141_1,k141_10,k141_11,k141_2,k141_3,k141_5,k141_8"	208.0	2.26	"2263.86"	914438.0	301.0	32.6	0.05144442	44657.0	0.0	3037.0	99.9670836076366	1.0	0.03291639236339697	0.0	0.0	3038.0	100.0	3028.0	99.67083607636603	0.0	0.0	0.0	58.0	0.0	1517.0	757.1	80.7	914137.0	868063.0	0.0	0.0	1.0	0.0	1.0	1151655.0	0.0	58.0	1518.0	1.0	0.000659	"Unknown Library"	913836.0	301.0	32.6	0.05142292	44621.0	0.0	3035.0	99.96706192358367	1.0	0.03293807641633729	0.0	0.0	3036.0	100.0	3026.0	99.67061923583663	0.0	0.0	0.0	58.0	0.0	1516.0	757.2	80.7	913535.0	867726.0	0.0	0.0	9.0	789.0	11.0	20.0	1.0	789.0	0.0	0.0	809.0	0.0	0.0	0.0	245.0	245.0	544.0	544.0	2.22	2.22	104.0	48.0	44.0	22.0	44.0	88.0	23.0	25.0	21.0	18.0	169.0	183.0	93.88	0.0	131.0	103.0	98.0	98.0	97.0	91.0	63.0	0.0	0.0	0.0	0.0
"MT191024.1.8889_cl1_it2"	"MT191024.1.8889"	"cl1"	"it2"	"MN043577:MN043577;"	"0.938"	"9110"	"8688"	"3009"	"186"	"0"	"1426"	"4434"	"1345"	"4353"	"0.0"	"1985"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"33.03"	"acc|NEIGHBOR|MT191024.1|HIV-1"	"acc|NEIGHBOR|MT191024.1|HIV-1 isolate 605_Q17_N20 from USA, complete genome|Human immunodeficiency virus 1|VRL|14-JUN-2022"	"99.933"	"9110"	"9057"	"9013"	"5"	"1"	"10"	"9022"	"18"	"9029"	"0.0"	"16609.0"	11676	"acc-NEIGHBOR-MT191020.1-HIV-1"	6	49.38	49.38	0.0	"NODE_1_length_9054_cov_17.369665,k141_0,k141_12,k141_6,k141_7,k141_9"	94.0	1.04	"1042.81"	914438.0	301.0	32.6	0.0513431	44596.0	0.0	3038.0	100.0	0.0	0.0	0.0	0.0	3038.0	100.0	3028.0	99.67083607636603	0.0	0.0	0.0	60.0	0.0	1517.0	753.6	81.2	914438.0	868588.0	0.0	0.0	0.0	0.0	0.0	1153174.0	0.0	60.0	1519.0	1.0	0.000658	"Unknown Library"	913836.0	301.0	32.6	0.05136488	44584.0	0.0	3036.0	100.0	0.0	0.0	0.0	0.0	3036.0	100.0	3026.0	99.67061923583663	0.0	0.0	0.0	60.0	0.0	1516.0	753.6	81.2	913836.0	867986.0	0.0	0.0	10.0	790.0	10.0	20.0	1.0	790.0	0.0	0.0	810.0	0.0	0.0	0.0	248.0	248.0	542.0	542.0	2.19	2.19	87.0	43.0	51.0	23.0	26.0	104.0	22.0	43.0	19.0	21.0	185.0	166.0	95.13	0.0	128.0	103.0	99.0	99.0	98.0	93.0	63.0	0.0	0.0	0.0	0.0
"MT194498.1.8283_cl0_it2"	"MT194498.1.8283"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"100.0"	"9232"	"9232"	"8962"	"0"	"0"	"180"	"9141"	"180"	"9141"	"0.0"	"16550.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	50.62	50.62	0.0	"NODE_1_length_9050_cov_17.470806,k141_1"	269.0	2.91	"2913.78"	914438.0	301.0	32.6	0.05226082	40217.0	7.0	2988.0	98.35418038183015	50.0	1.6458196181698488	0.0	0.0	3038.0	100.0	2922.0	96.18169848584596	0.0	0.0	0.0	92.0	0.0	1476.0	732.7	105.1	899388.0	769544.0	0.0	0.0	34.0	0.0	50.0	""	3.0	92.0	1477.0	0.0	0.001004	"Unknown Library"	913535.0	301.0	32.6	0.05222884	40175.0	7.0	2985.0	98.35255354200989	50.0	1.6474464579901154	0.0	0.0	3035.0	100.0	2922.0	96.27677100494235	0.0	0.0	0.0	92.0	0.0	1476.0	732.7	105.1	898485.0	769211.0	0.0	0.0	11.0	895.0	11.0	22.0	1.0	895.0	0.0	0.0	917.0	0.0	0.0	0.0	289.0	289.0	606.0	606.0	2.1	2.1	109.0	59.0	46.0	26.0	45.0	132.0	24.0	42.0	23.0	24.0	169.0	196.0	83.28	0.0	128.0	95.0	97.0	97.0	97.0	88.0	40.0	0.0	0.0	0.0	0.0
"MT194498.1.8283_cl1_it2"	"MT194498.1.8283"	"cl1"	"it2"	"DQ396364:DQ396364;"	"0.955"	"9056"	"9068"	"2997"	"135"	"0"	"1493"	"4486"	"1507"	"4503"	"0.0"	"1990"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"33.09"	"acc|NEIGHBOR|MT194498.1|HIV-1"	"acc|NEIGHBOR|MT194498.1|HIV-1 isolate ZM1123M_15May2008_SC_9_N from Zambia, complete genome|Human immunodeficiency virus 1|VRL|16-JUN-2020"	"100.0"	"9056"	"9056"	"8985"	"0"	"0"	"47"	"9031"	"47"	"9031"	"0.0"	"16593.0"	11676	"acc-NEIGHBOR-MT194492.1-HIV-1"	2	49.38	49.38	0.0	"NODE_2_length_9050_cov_17.377452,k141_0"	70.0	0.78	"784.01"	914438.0	301.0	32.6	0.05386653	41823.0	1.0	3012.0	99.14417379855168	26.0	0.8558262014483212	0.0	0.0	3038.0	100.0	2974.0	97.89335088874259	0.0	0.0	0.0	110.0	0.0	1500.0	728.3	106.1	906612.0	776419.0	0.0	0.0	10.0	0.0	26.0	1126000.0	1.0	110.0	1501.0	1.0	0.000996	"Unknown Library"	913535.0	301.0	32.6	0.05388968	41804.0	1.0	3009.0	99.14332784184514	26.0	0.85667215815486	0.0	0.0	3035.0	100.0	2972.0	97.92421746293245	0.0	0.0	0.0	110.0	0.0	1499.0	728.5	106.3	905709.0	775733.0	0.0	0.0	14.0	887.0	11.0	25.0	1.0	887.0	0.0	0.0	912.0	0.0	0.0	0.0	283.0	283.0	604.0	604.0	2.13	2.13	131.0	43.0	59.0	25.0	45.0	106.0	25.0	45.0	20.0	21.0	196.0	171.0	85.55	0.0	129.0	97.0	99.0	99.0	99.0	91.0	43.0	0.0	0.0	0.0	0.0
"MT929422.1.8888_cl0_it2"	"MT929422.1.8888"	"cl0"	"it2"	"MN090313:MN090313;"	"0.98"	"9792"	"8972"	"2583"	"52"	"0"	"6250"	"8832"	"5491"	"8070"	"0.0"	"1729"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"26.38"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"97.689"	"9792"	"9232"	"8959"	"200"	"5"	"671"	"9628"	"166"	"9118"	"0.0"	"15647.0"	11676	"acc-NEIGHBOR-MT929418.1-HIV-1"	14	48.67	99.94	0.0	"NODE_2_length_9050_cov_17.470806,k141_0,k141_1,k141_10,k141_11,k141_12,k141_13,k141_14,k141_2,k141_3,k141_4,k141_5,k141_6,k141_8"	302.0	3.09	"3094.36"	951160.0	301.0	32.6	0.0530181	47316.0	1.0	3159.0	99.96835443037975	1.0	0.03164556962025317	0.0	0.0	3160.0	100.0	3070.0	97.15189873417721	0.0	0.0	0.0	51.0	41.0	1537.0	940.6	1156.0	950859.0	892450.0	0.0	0.0	1.0	0.0	1.0	""	0.0	51.0	1579.0	0.0	0.0	"Unknown Library"	951160.0	301.0	32.6	0.0530181	47316.0	1.0	3159.0	99.96835443037975	1.0	0.03164556962025317	0.0	0.0	3160.0	100.0	3070.0	97.15189873417721	0.0	0.0	0.0	51.0	41.0	1537.0	940.6	1156.0	950859.0	892450.0	0.0	0.0	4.0	893.0	13.0	17.0	1.0	893.0	0.0	0.0	910.0	0.0	0.0	0.0	209.0	209.0	405.0	405.0	1.94	1.94	77.0	48.0	35.0	25.0	26.0	68.0	18.0	26.0	19.0	12.0	136.0	124.0	91.1	0.0	134.0	102.0	98.0	98.0	98.0	89.0	54.0	0.0	0.0	0.0	0.0
"MT929422.1.8888_cl1_it2"	"MT929422.1.8888"	"cl1"	"it2"	"AY835771:AY835771;"	"0.954"	"9128"	"9733"	"2295"	"106"	"0"	"3"	"2297"	"2799"	"5093"	"0.0"	"1533"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"25.14"	"acc|NEIGHBOR|MT929422.1|HIV-1"	"acc|NEIGHBOR|MT929422.1|HIV-1 isolate A08.REB.5D2, complete genome|Human immunodeficiency virus 1|VRL|11-FEB-2021"	"100.0"	"9128"	"9784"	"6949"	"0"	"0"	"1"	"6949"	"2836"	"9784"	"0.0"	"12833.0"	11676	"NODE_1_length_9128_cov_18.880569"	1	51.33	0.03	0.0	"k141_7"	0.0	0.0	"0.00"	951160.0	301.0	32.6	0.04899921	43455.0	1.0	3156.0	99.87341772151899	4.0	0.12658227848101267	0.0	0.0	3160.0	100.0	3144.0	99.49367088607595	0.0	0.0	0.0	125.0	94.0	1480.0	1178.7	1720.2	949956.0	886851.0	0.0	0.0	4.0	0.0	4.0	1241362.0	1.0	125.0	1576.0	1.0	0.000951	"Unknown Library"	950257.0	301.0	32.6	0.04901977	43440.0	1.0	3153.0	99.87329743427304	4.0	0.12670256572695598	0.0	0.0	3157.0	100.0	3142.0	99.52486537852391	0.0	0.0	0.0	125.0	94.0	1479.0	1179.0	1720.7	949053.0	886173.0	0.0	0.0	8.0	792.0	8.0	16.0	1.0	792.0	0.0	0.0	808.0	0.0	0.0	0.0	260.0	260.0	532.0	532.0	2.05	2.05	96.0	49.0	63.0	25.0	31.0	93.0	24.0	34.0	14.0	20.0	168.0	175.0	96.95	38.0	134.0	103.0	100.0	100.0	100.0	95.0	56.99999999999999	0.0	0.0	0.0	0.0
"MW006075.1.8485_cl0_it2"	"MW006075.1.8485"	"cl0"	"it2"	"U88824:U88824;"	"0.938"	"9743"	"8952"	"3012"	"186"	"0"	"2096"	"5104"	"1437"	"4448"	"0.0"	"1981"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"30.91"	"acc|NEIGHBOR|MW006075.1|HIV-1"	"acc|NEIGHBOR|MW006075.1|HIV-1 isolate 194603 from Uganda, complete genome|Human immunodeficiency virus 1|VRL|14-SEP-2021"	"99.989"	"9743"	"9743"	"9218"	"1"	"0"	"9"	"9226"	"9"	"9226"	"0.0"	"17019.0"	11676	"acc-NEIGHBOR-MW006075.1-HIV-1"	2	51.19	0.03	0.0	"NODE_1_length_9218_cov_18.337367,k141_0"	526.0	5.4	"5398.75"	948752.0	301.0	32.6	0.05388401	45238.0	4.0	3117.0	98.88959390862944	35.0	1.1104060913705585	0.0	0.0	3152.0	100.0	2968.0	94.16243654822335	0.0	0.0	0.0	55.0	57.0	1489.0	1007.2	1371.0	938217.0	839544.0	0.0	0.0	23.0	0.0	35.0	""	2.0	55.0	1547.0	0.0	0.000642	"Unknown Library"	948150.0	301.0	32.6	0.05386954	45214.0	4.0	3115.0	98.88888888888889	35.0	1.1111111111111112	0.0	0.0	3150.0	100.0	2968.0	94.22222222222221	0.0	0.0	0.0	55.0	57.0	1489.0	1007.2	1371.0	937615.0	839324.0	0.0	0.0	6.0	901.0	8.0	14.0	1.0	901.0	0.0	0.0	915.0	0.0	0.0	0.0	266.0	266.0	633.0	633.0	2.38	2.38	130.0	48.0	55.0	26.0	30.0	115.0	27.0	40.0	19.0	21.0	202.0	186.0	86.04	0.0	128.0	96.0	95.0	95.0	95.0	90.0	42.0	0.0	0.0	0.0	0.0
